x-axis,1,2,3
second,Volt,Volt,Volt
-211.0000E-06,-32.4497577E-03,-237.4370E-06,+425.8794E-06
-210.7500E-06,-35.4648330E-03,-237.4370E-06,-780.1508E-06
-210.5000E-06,-32.4497577E-03,-639.4470E-06,+23.8693E-06
-210.2500E-06,-35.4648330E-03,-237.4370E-06,+224.8744E-06
-210.0000E-06,-32.4497577E-03,-1.0414571E-03,+425.8794E-06
-209.7500E-06,-36.4698581E-03,+365.5781E-06,-378.1407E-06
-209.5000E-06,-34.4598079E-03,-639.4470E-06,+425.8794E-06
-209.2500E-06,-32.4497577E-03,-840.4520E-06,+425.8794E-06
-209.0000E-06,-32.4497577E-03,-1.0414571E-03,+425.8794E-06
-208.7500E-06,-35.4648330E-03,-438.4420E-06,+23.8693E-06
-208.5000E-06,-36.4698581E-03,-1.4434671E-03,+23.8693E-06
-208.2500E-06,-36.4698581E-03,-438.4420E-06,+23.8693E-06
-208.0000E-06,-36.4698581E-03,-237.4370E-06,-378.1407E-06
-207.7500E-06,-36.4698581E-03,-1.2424621E-03,-579.1457E-06
-207.5000E-06,-36.4698581E-03,-237.4370E-06,-378.1407E-06
-207.2500E-06,-35.4648330E-03,-1.0414571E-03,-177.1357E-06
-207.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-206.7500E-06,-32.4497577E-03,-1.0414571E-03,+23.8693E-06
-206.5000E-06,-34.4598079E-03,-639.4470E-06,-378.1407E-06
-206.2500E-06,-32.4497577E-03,-840.4520E-06,-378.1407E-06
-206.0000E-06,-32.4497577E-03,-1.0414571E-03,-378.1407E-06
-205.7500E-06,-35.4648330E-03,-438.4420E-06,-378.1407E-06
-205.5000E-06,-34.4598079E-03,-237.4370E-06,-378.1407E-06
-205.2500E-06,-36.4698581E-03,-1.0414571E-03,+224.8744E-06
-205.0000E-06,-36.4698581E-03,-1.0414571E-03,+425.8794E-06
-204.7500E-06,-35.4648330E-03,-1.0414571E-03,-981.1558E-06
-204.5000E-06,-32.4497577E-03,-639.4470E-06,+23.8693E-06
-204.2500E-06,-36.4698581E-03,-840.4520E-06,-378.1407E-06
-204.0000E-06,-36.4698581E-03,-237.4370E-06,+425.8794E-06
-203.7500E-06,-33.4547828E-03,-438.4420E-06,+23.8693E-06
-203.5000E-06,-34.4598079E-03,+164.5731E-06,-378.1407E-06
-203.2500E-06,-33.4547828E-03,-639.4470E-06,-378.1407E-06
-203.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-202.7500E-06,-35.4648330E-03,-1.2424621E-03,-177.1357E-06
-202.5000E-06,-34.4598079E-03,-1.4434671E-03,-378.1407E-06
-202.2500E-06,-33.4547828E-03,-36.4319E-06,-378.1407E-06
-202.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-201.7500E-06,-35.4648330E-03,-36.4319E-06,+224.8744E-06
-201.5000E-06,-34.4598079E-03,-1.0414571E-03,-780.1508E-06
-201.2500E-06,-33.4547828E-03,+365.5781E-06,-378.1407E-06
-201.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-200.7500E-06,-32.4497577E-03,-1.0414571E-03,-780.1508E-06
-200.5000E-06,-32.4497577E-03,-1.0414571E-03,+23.8693E-06
-200.2500E-06,-33.4547828E-03,-1.4434671E-03,-378.1407E-06
-200.0000E-06,-32.4497577E-03,-237.4370E-06,-378.1407E-06
-199.7500E-06,-37.4748833E-03,-1.6444721E-03,-378.1407E-06
-199.5000E-06,-34.4598079E-03,-639.4470E-06,+425.8794E-06
-199.2500E-06,-35.4648330E-03,-639.4470E-06,-378.1407E-06
-199.0000E-06,-32.4497577E-03,-237.4370E-06,-378.1407E-06
-198.7500E-06,-36.4698581E-03,-1.0414571E-03,-981.1558E-06
-198.5000E-06,-34.4598079E-03,-237.4370E-06,-378.1407E-06
-198.2500E-06,-28.4296572E-03,-840.4520E-06,-177.1357E-06
-198.0000E-06,-36.4698581E-03,-237.4370E-06,-1.1821608E-03
-197.7500E-06,-33.4547828E-03,-237.4370E-06,+425.8794E-06
-197.5000E-06,-36.4698581E-03,-639.4470E-06,+23.8693E-06
-197.2500E-06,-32.4497577E-03,-840.4520E-06,+425.8794E-06
-197.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-196.7500E-06,-39.4849335E-03,-1.2424621E-03,-780.1508E-06
-196.5000E-06,-32.4497577E-03,-1.4434671E-03,-780.1508E-06
-196.2500E-06,-36.4698581E-03,-840.4520E-06,-378.1407E-06
-196.0000E-06,-32.4497577E-03,-237.4370E-06,-378.1407E-06
-195.7500E-06,-36.4698581E-03,-1.8454771E-03,-981.1558E-06
-195.5000E-06,-36.4698581E-03,-639.4470E-06,-780.1508E-06
-195.2500E-06,-33.4547828E-03,-438.4420E-06,-780.1508E-06
-195.0000E-06,-36.4698581E-03,+566.5831E-06,-378.1407E-06
-194.7500E-06,-35.4648330E-03,-237.4370E-06,-780.1508E-06
-194.5000E-06,-36.4698581E-03,-639.4470E-06,+23.8693E-06
-194.2500E-06,-38.4799084E-03,-840.4520E-06,+827.8894E-06
-194.0000E-06,-40.4899586E-03,+566.5831E-06,+425.8794E-06
-193.7500E-06,-33.4547828E-03,-1.6444721E-03,-378.1407E-06
-193.5000E-06,-32.4497577E-03,-639.4470E-06,+23.8693E-06
-193.2500E-06,-36.4698581E-03,-1.0414571E-03,-981.1558E-06
-193.0000E-06,-36.4698581E-03,-1.8454771E-03,-1.1821608E-03
-192.7500E-06,-36.4698581E-03,-840.4520E-06,-780.1508E-06
-192.5000E-06,-36.4698581E-03,-639.4470E-06,+23.8693E-06
-192.2500E-06,-36.4698581E-03,-840.4520E-06,-981.1558E-06
-192.0000E-06,-36.4698581E-03,+566.5831E-06,+425.8794E-06
-191.7500E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-191.5000E-06,-32.4497577E-03,-639.4470E-06,+23.8693E-06
-191.2500E-06,-36.4698581E-03,-1.6444721E-03,-378.1407E-06
-191.0000E-06,-36.4698581E-03,-1.8454771E-03,-378.1407E-06
-190.7500E-06,-32.4497577E-03,-438.4420E-06,-378.1407E-06
-190.5000E-06,-34.4598079E-03,-1.0414571E-03,-1.1821608E-03
-190.2500E-06,-36.4698581E-03,-1.0414571E-03,+425.8794E-06
-190.0000E-06,-36.4698581E-03,+566.5831E-06,-378.1407E-06
-189.7500E-06,-36.4698581E-03,-1.2424621E-03,-378.1407E-06
-189.5000E-06,-34.4598079E-03,-1.0414571E-03,+425.8794E-06
-189.2500E-06,-36.4698581E-03,-1.4434671E-03,-378.1407E-06
-189.0000E-06,-32.4497577E-03,-1.0414571E-03,-378.1407E-06
-188.7500E-06,-35.4648330E-03,-438.4420E-06,-177.1357E-06
-188.5000E-06,-36.4698581E-03,-639.4470E-06,+23.8693E-06
-188.2500E-06,-39.4849335E-03,-1.0414571E-03,+224.8744E-06
-188.0000E-06,-32.4497577E-03,-237.4370E-06,-378.1407E-06
-187.7500E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-187.5000E-06,-34.4598079E-03,-1.4434671E-03,+23.8693E-06
-187.2500E-06,-33.4547828E-03,-1.4434671E-03,-177.1357E-06
-187.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-186.7500E-06,-36.4698581E-03,-1.0414571E-03,-177.1357E-06
-186.5000E-06,-36.4698581E-03,-1.0414571E-03,-780.1508E-06
-186.2500E-06,-39.4849335E-03,-1.4434671E-03,-981.1558E-06
-186.0000E-06,-32.4497577E-03,-237.4370E-06,+425.8794E-06
-185.7500E-06,-35.4648330E-03,-1.0414571E-03,-378.1407E-06
-185.5000E-06,-36.4698581E-03,-639.4470E-06,-378.1407E-06
-185.2500E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-185.0000E-06,-32.4497577E-03,-237.4370E-06,+425.8794E-06
-184.7500E-06,-35.4648330E-03,-1.0414571E-03,-378.1407E-06
-184.5000E-06,-36.4698581E-03,+164.5731E-06,+23.8693E-06
-184.2500E-06,-35.4648330E-03,-639.4470E-06,-378.1407E-06
-184.0000E-06,-32.4497577E-03,-237.4370E-06,+425.8794E-06
-183.7500E-06,-36.4698581E-03,-639.4470E-06,+224.8744E-06
-183.5000E-06,-34.4598079E-03,-237.4370E-06,+23.8693E-06
-183.2500E-06,-36.4698581E-03,-438.4420E-06,-378.1407E-06
-183.0000E-06,-36.4698581E-03,-1.8454771E-03,+425.8794E-06
-182.7500E-06,-32.4497577E-03,-237.4370E-06,-981.1558E-06
-182.5000E-06,-36.4698581E-03,-1.4434671E-03,+23.8693E-06
-182.2500E-06,-36.4698581E-03,-1.0414571E-03,-579.1457E-06
-182.0000E-06,-40.4899586E-03,-1.0414571E-03,-378.1407E-06
-181.7500E-06,-36.4698581E-03,-237.4370E-06,-378.1407E-06
-181.5000E-06,-32.4497577E-03,-639.4470E-06,+23.8693E-06
-181.2500E-06,-36.4698581E-03,-639.4470E-06,-579.1457E-06
-181.0000E-06,-32.4497577E-03,-1.0414571E-03,+425.8794E-06
-180.7500E-06,-36.4698581E-03,-1.0414571E-03,-177.1357E-06
-180.5000E-06,-34.4598079E-03,-1.4434671E-03,-378.1407E-06
-180.2500E-06,-32.4497577E-03,-840.4520E-06,-177.1357E-06
-180.0000E-06,-36.4698581E-03,+566.5831E-06,+425.8794E-06
-179.7500E-06,-36.4698581E-03,-1.0414571E-03,-579.1457E-06
-179.5000E-06,-38.4799084E-03,-1.0414571E-03,-378.1407E-06
-179.2500E-06,-36.4698581E-03,+164.5731E-06,-177.1357E-06
-179.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-178.7500E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-178.5000E-06,-38.4799084E-03,+164.5731E-06,-378.1407E-06
-178.2500E-06,-32.4497577E-03,-1.6444721E-03,+224.8744E-06
-178.0000E-06,-40.4899586E-03,+566.5831E-06,-378.1407E-06
-177.7500E-06,-36.4698581E-03,-840.4520E-06,+425.8794E-06
-177.5000E-06,-38.4799084E-03,-1.0414571E-03,+23.8693E-06
-177.2500E-06,-35.4648330E-03,-1.0414571E-03,-378.1407E-06
-177.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
-176.7500E-06,-36.4698581E-03,-438.4420E-06,-780.1508E-06
-176.5000E-06,-38.4799084E-03,-1.4434671E-03,-378.1407E-06
-176.2500E-06,-36.4698581E-03,-840.4520E-06,-378.1407E-06
-176.0000E-06,-36.4698581E-03,-1.0414571E-03,-378.1407E-06
