x-axis,1,2
second,Volt,Volt
-250.0000E-06,-37.7198569E-03,-771.3567E-06
-249.7500E-06,-30.6846811E-03,-771.3567E-06
-249.5000E-06,-33.6997565E-03,-369.3467E-06
-249.2500E-06,-33.6997565E-03,-972.3618E-06
-249.0000E-06,-33.6997565E-03,+32.6633E-06
-248.7500E-06,-33.6997565E-03,-771.3567E-06
-248.5000E-06,-35.7098067E-03,-1.1733668E-03
-248.2500E-06,-33.6997565E-03,-570.3517E-06
-248.0000E-06,-33.6997565E-03,-1.5753768E-03
-247.7500E-06,-33.6997565E-03,-570.3517E-06
-247.5000E-06,-35.7098067E-03,-1.1733668E-03
-247.2500E-06,-33.6997565E-03,-168.3417E-06
-247.0000E-06,-29.6796560E-03,-771.3567E-06
-246.7500E-06,-33.6997565E-03,+32.6633E-06
-246.5000E-06,-35.7098067E-03,-1.1733668E-03
-246.2500E-06,-29.6796560E-03,-168.3417E-06
-246.0000E-06,-37.7198569E-03,-771.3567E-06
-245.7500E-06,-33.6997565E-03,-1.5753768E-03
-245.5000E-06,-33.6997565E-03,-771.3567E-06
-245.2500E-06,-34.7047816E-03,-972.3618E-06
-245.0000E-06,-33.6997565E-03,-1.5753768E-03
-244.7500E-06,-35.7098067E-03,-570.3517E-06
-244.5000E-06,-29.6796560E-03,-1.1733668E-03
-244.2500E-06,-33.6997565E-03,-771.3567E-06
-244.0000E-06,-37.7198569E-03,-771.3567E-06
-243.7500E-06,-33.6997565E-03,-168.3417E-06
-243.5000E-06,-35.7098067E-03,-1.9773869E-03
-243.2500E-06,-32.6947314E-03,+32.6633E-06
-243.0000E-06,-37.7198569E-03,-771.3567E-06
-242.7500E-06,-34.7047816E-03,-570.3517E-06
-242.5000E-06,-33.6997565E-03,-1.5753768E-03
-242.2500E-06,-33.6997565E-03,-1.3743718E-03
-242.0000E-06,-33.6997565E-03,-771.3567E-06
-241.7500E-06,-33.6997565E-03,-972.3618E-06
-241.5000E-06,-33.6997565E-03,-369.3467E-06
-241.2500E-06,-33.6997565E-03,-771.3567E-06
-241.0000E-06,-37.7198569E-03,-771.3567E-06
-240.7500E-06,-33.6997565E-03,+32.6633E-06
-240.5000E-06,-33.6997565E-03,-1.5753768E-03
-240.2500E-06,-33.6997565E-03,-168.3417E-06
-240.0000E-06,-33.6997565E-03,+32.6633E-06
-239.7500E-06,-36.7148318E-03,-972.3618E-06
-239.5000E-06,-33.6997565E-03,-1.1733668E-03
-239.2500E-06,-33.6997565E-03,+32.6633E-06
-239.0000E-06,-33.6997565E-03,-771.3567E-06
