x-axis,1,2
second,Volt,Volt
-369.00000E-06,,
-368.98400E-06,,
-368.96800E-06,,
-368.95200E-06,,
-368.93600E-06,,
-368.92000E-06,,
-368.90400E-06,,
-368.88800E-06,,
-368.87200E-06,,
-368.85600E-06,,
-368.84000E-06,,
-368.82400E-06,,
-368.80800E-06,,
-368.79200E-06,,
-368.77600E-06,,
-368.76000E-06,,
-368.74400E-06,-33.68719132E-03,-1.32035150E-03
-368.72800E-06,-34.69221643E-03,-1.72236154E-03
-368.71200E-06,-32.17965364E-03,-1.82286405E-03
-368.69600E-06,-32.17965364E-03,-1.72236154E-03
-368.68000E-06,-32.17965364E-03,-2.12437159E-03
-368.66400E-06,-32.17965364E-03,-2.37562787E-03
-368.64800E-06,-33.68719132E-03,-2.52638164E-03
-368.63200E-06,-33.18467876E-03,-2.62688415E-03
-368.61600E-06,-31.17462853E-03,-2.67713540E-03
-368.60000E-06,-36.19975410E-03,-3.17964796E-03
-368.58400E-06,-34.69221643E-03,-3.17964796E-03
-368.56800E-06,-33.68719132E-03,-3.17964796E-03
-368.55200E-06,-36.19975410E-03,-3.02889419E-03
-368.53600E-06,-36.19975410E-03,-3.07914545E-03
-368.52000E-06,-36.19975410E-03,-3.28015047E-03
-368.50400E-06,-34.69221643E-03,-2.92839168E-03
-368.48800E-06,-33.68719132E-03,-3.17964796E-03
-368.47200E-06,-36.19975410E-03,-3.02889419E-03
-368.45600E-06,-34.69221643E-03,-2.92839168E-03
-368.44000E-06,-32.17965364E-03,-2.87814043E-03
-368.42400E-06,-32.17965364E-03,-2.37562787E-03
-368.40800E-06,-32.17965364E-03,-2.22487410E-03
-368.39200E-06,-32.17965364E-03,-2.12437159E-03
-368.37600E-06,-33.68719132E-03,-2.37562787E-03
-368.36000E-06,-36.19975410E-03,-2.22487410E-03
-368.34400E-06,-36.19975410E-03,-1.67211029E-03
-368.32800E-06,-34.69221643E-03,-1.32035150E-03
-368.31200E-06,-33.68719132E-03,-1.57160778E-03
-368.29600E-06,-33.18467876E-03,-1.42085401E-03
-368.28000E-06,-29.66709086E-03,-1.16959773E-03
-368.26400E-06,-32.17965364E-03,-1.16959773E-03
-368.24800E-06,-33.68719132E-03,-1.16959773E-03
-368.23200E-06,-33.18467876E-03,-1.16959773E-03
-368.21600E-06,-31.17462853E-03,-1.32035150E-03
-368.20000E-06,-34.69221643E-03,-1.57160778E-03
-368.18400E-06,-33.68719132E-03,-1.42085401E-03
-368.16800E-06,-36.19975410E-03,-1.32035150E-03
