x-axis,1
second,Volt
-986.00000E-06,+4.70471094549E+00
-985.96800E-06,+4.70471094549E+00
-985.93600E-06,+4.70471094549E+00
-985.90400E-06,+4.70471094549E+00
-985.87200E-06,+4.63435918745E+00
-985.84000E-06,+4.62430893630E+00
-985.80800E-06,+4.69466069434E+00
-985.77600E-06,+4.63435918745E+00
-985.74400E-06,+4.69466069434E+00
-985.71200E-06,+4.63435918744E+00
-985.68000E-06,+4.62430893630E+00
-985.64800E-06,+4.69466069434E+00
-985.61600E-06,+4.70471094549E+00
-985.58400E-06,+4.63435918744E+00
-985.55200E-06,+4.62430893630E+00
-985.52000E-06,+4.62430893630E+00
-985.48800E-06,+4.69466069434E+00
-985.45600E-06,+4.63435918744E+00
-985.42400E-06,+4.62430893630E+00
-985.39200E-06,+4.69466069434E+00
-985.36000E-06,+4.70471094549E+00
-985.32800E-06,+4.63435918744E+00
-985.29600E-06,+4.62430893630E+00
-985.26400E-06,+4.62430893630E+00
-985.23200E-06,+4.55395717825E+00
-985.20000E-06,+4.61425868515E+00
-985.16800E-06,+4.62430893630E+00
-985.13600E-06,+4.69466069434E+00
-985.10400E-06,+4.70471094549E+00
-985.07200E-06,+4.63435918744E+00
-985.04000E-06,+4.62430893630E+00
-985.00800E-06,+4.69466069434E+00
-984.97600E-06,+4.63435918744E+00
-984.94400E-06,+4.62430893630E+00
-984.91200E-06,+4.62430893630E+00
-984.88000E-06,+4.69466069434E+00
-984.84800E-06,+4.63435918744E+00
-984.81600E-06,+4.62430893630E+00
-984.78400E-06,+4.62430893630E+00
-984.75200E-06,+4.62430893630E+00
-984.72000E-06,+4.62430893630E+00
-984.68800E-06,+4.69466069435E+00
-984.65600E-06,+4.70471094549E+00
-984.62400E-06,+4.63435918744E+00
-984.59200E-06,+4.62430893630E+00
-984.56000E-06,+4.62430893630E+00
-984.52800E-06,+4.69466069435E+00
-984.49600E-06,+4.70471094549E+00
-984.46400E-06,+4.63435918744E+00
-984.43200E-06,+4.69466069435E+00
-984.40000E-06,+4.63435918744E+00
-984.36800E-06,+4.69466069435E+00
-984.33600E-06,+4.70471094549E+00
-984.30400E-06,+4.70471094549E+00
-984.27200E-06,+4.63435918744E+00
-984.24000E-06,+4.62430893630E+00
-984.20800E-06,+4.69466069435E+00
-984.17600E-06,+4.70471094549E+00
-984.14400E-06,+4.70471094549E+00
-984.11200E-06,+4.70471094549E+00
-984.08000E-06,+4.56400742938E+00
-984.04800E-06,+4.61425868516E+00
-984.01600E-06,+4.69466069435E+00
-983.98400E-06,+4.63435918744E+00
-983.95200E-06,+4.69466069435E+00
-983.92000E-06,+4.70471094549E+00
-983.88800E-06,+4.63435918743E+00
-983.85600E-06,+4.62430893630E+00
-983.82400E-06,+4.62430893630E+00
-983.79200E-06,+4.69466069435E+00
-983.76000E-06,+4.63435918743E+00
-983.72800E-06,+4.62430893630E+00
-983.69600E-06,+4.62430893630E+00
-983.66400E-06,+4.62430893630E+00
-983.63200E-06,+4.62430893630E+00
-983.60000E-06,+4.55395717824E+00
-983.56800E-06,+4.61425868516E+00
-983.53600E-06,+4.62430893630E+00
-983.50400E-06,+4.62430893630E+00
-983.47200E-06,+4.62430893630E+00
-983.44000E-06,+4.62430893630E+00
-983.40800E-06,+4.62430893630E+00
-983.37600E-06,+4.62430893630E+00
-983.34400E-06,+4.62430893630E+00
-983.31200E-06,+4.69466069435E+00
-983.28000E-06,+4.70471094549E+00
-983.24800E-06,+4.70471094549E+00
-983.21600E-06,+4.63435918743E+00
-983.18400E-06,+4.69466069435E+00
-983.15200E-06,+4.63435918743E+00
-983.12000E-06,+4.62430893630E+00
-983.08800E-06,+4.62430893630E+00
-983.05600E-06,+4.62430893630E+00
-983.02400E-06,+4.62430893630E+00
-982.99200E-06,+4.69466069436E+00
-982.96000E-06,+4.63435918743E+00
-982.92800E-06,+4.62430893630E+00
-982.89600E-06,+4.69466069436E+00
-982.86400E-06,+4.56400742937E+00
-982.83200E-06,+4.68461044322E+00
-982.80000E-06,+4.70471094549E+00
-982.76800E-06,+4.63435918743E+00
-982.73600E-06,+4.62430893630E+00
-982.70400E-06,+4.69466069436E+00
-982.67200E-06,+4.70471094549E+00
-982.64000E-06,+4.63435918743E+00
-982.60800E-06,+4.62430893630E+00
-982.57600E-06,+4.62430893630E+00
-982.54400E-06,+4.62430893630E+00
-982.51200E-06,+4.62430893630E+00
-982.48000E-06,+4.62430893630E+00
-982.44800E-06,+4.62430893630E+00
-982.41600E-06,+4.69466069436E+00
-982.38400E-06,+4.63435918743E+00
-982.35200E-06,+4.69466069436E+00
-982.32000E-06,+4.63435918743E+00
-982.28800E-06,+4.69466069436E+00
-982.25600E-06,+4.70471094549E+00
-982.22400E-06,+4.70471094549E+00
-982.19200E-06,+4.56400742936E+00
-982.16000E-06,+4.68461044323E+00
-982.12800E-06,+4.63435918743E+00
-982.09600E-06,+4.69466069436E+00
-982.06400E-06,+4.63435918742E+00
-982.03200E-06,+4.62430893630E+00
-982.00000E-06,+4.62430893630E+00
-981.96800E-06,+4.69466069436E+00
-981.93600E-06,+4.70471094549E+00
-981.90400E-06,+4.70471094549E+00
-981.87200E-06,+4.70471094549E+00
-981.84000E-06,+4.70471094549E+00
-981.80800E-06,+4.63435918742E+00
-981.77600E-06,+4.62430893630E+00
-981.74400E-06,+4.62430893630E+00
-981.71200E-06,+4.62430893630E+00
-981.68000E-06,+4.69466069436E+00
-981.64800E-06,+4.70471094549E+00
-981.61600E-06,+4.63435918742E+00
-981.58400E-06,+4.62430893630E+00
-981.55200E-06,+4.62430893630E+00
-981.52000E-06,+4.62430893630E+00
-981.48800E-06,+4.69466069436E+00
-981.45600E-06,+4.70471094549E+00
-981.42400E-06,+4.70471094549E+00
-981.39200E-06,+4.70471094549E+00
-981.36000E-06,+4.70471094549E+00
-981.32800E-06,+4.63435918742E+00
-981.29600E-06,+4.69466069436E+00
-981.26400E-06,+4.70471094549E+00
-981.23200E-06,+4.63435918742E+00
-981.20000E-06,+4.69466069437E+00
-981.16800E-06,+4.70471094549E+00
-981.13600E-06,+4.63435918742E+00
-981.10400E-06,+4.69466069437E+00
-981.07200E-06,+4.63435918742E+00
-981.04000E-06,+4.69466069437E+00
-981.00800E-06,+4.63435918742E+00
-980.97600E-06,+4.69466069437E+00
-980.94400E-06,+4.63435918742E+00
-980.91200E-06,+4.69466069437E+00
-980.88000E-06,+4.70471094549E+00
-980.84800E-06,+4.63435918742E+00
