Machine Module,N9322C,CN0743A505
+3.499830435e+08,-6.400354767e+01,
+3.499832609e+08,-6.578678131e+01,
+3.499834783e+08,-7.156694794e+01,
+3.499836957e+08,-7.206619263e+01,
+3.499839130e+08,-7.524061584e+01,
+3.499841304e+08,-7.292100525e+01,
+3.499843478e+08,-7.008654022e+01,
+3.499845652e+08,-6.965606689e+01,
+3.499847826e+08,-6.747605896e+01,
+3.499850000e+08,-6.708963776e+01,
+3.499852174e+08,-4.653648758e+01,
+3.499854348e+08,-2.674932480e+01,
+3.499856522e+08,-2.150202179e+01,
+3.499858696e+08,-2.177500153e+01,
+3.499860870e+08,-3.281680679e+01,
+3.499863043e+08,-5.615926743e+01,
+3.499865217e+08,-6.568585968e+01,
+3.499867391e+08,-7.250143433e+01,
+3.499869565e+08,-6.702564240e+01,
+3.499871739e+08,-6.715329742e+01,
+3.499873913e+08,-6.492214203e+01,
+3.499876087e+08,-6.495862579e+01,
+3.499878261e+08,-6.265947342e+01,
+3.499880435e+08,-6.323816299e+01,
+3.499882609e+08,-6.092113113e+01,
+3.499884783e+08,-6.008486557e+01,
+3.499886957e+08,-5.897674942e+01,
+3.499889130e+08,-5.931917191e+01,
+3.499891304e+08,-6.824792480e+01,
+3.499893478e+08,-6.784864807e+01,
+3.499895652e+08,-6.388488388e+01,
+3.499897826e+08,-6.289944077e+01,
+3.499900000e+08,-6.302054214e+01,
+3.499902174e+08,-6.487560272e+01,
+3.499904348e+08,-6.565621948e+01,
+3.499906522e+08,-6.845038605e+01,
+3.499908696e+08,-6.642463684e+01,
+3.499910870e+08,-6.493112183e+01,
+3.499913043e+08,-6.478751373e+01,
+3.499915217e+08,-6.180739975e+01,
+3.499917391e+08,-6.079490280e+01,
+3.499919565e+08,-6.120491409e+01,
+3.499921739e+08,-6.474261475e+01,
+3.499923913e+08,-5.929403305e+01,
+3.499926087e+08,-3.500587845e+01,
+3.499928261e+08,-2.354697037e+01,
+3.499930435e+08,-2.143414688e+01,
+3.499932609e+08,-2.498783493e+01,
+3.499934783e+08,-3.839690781e+01,
+3.499936957e+08,-6.183451462e+01,
+3.499939130e+08,-6.240439987e+01,
+3.499941304e+08,-6.511865234e+01,
+3.499943478e+08,-6.145632553e+01,
+3.499945652e+08,-6.185241318e+01,
+3.499947826e+08,-6.875558472e+01,
+3.499950000e+08,-5.995541000e+01,
+3.499952174e+08,-6.031671524e+01,
+3.499954348e+08,-6.348292160e+01,
+3.499956522e+08,-6.135948563e+01,
+3.499958696e+08,-6.702685547e+01,
+3.499960870e+08,-6.077802658e+01,
+3.499963043e+08,-6.047806168e+01,
+3.499965217e+08,-6.587622070e+01,
+3.499967391e+08,-6.359209824e+01,
+3.499969565e+08,-6.435980225e+01,
+3.499971739e+08,-6.799018860e+01,
+3.499973913e+08,-6.624121857e+01,
+3.499976087e+08,-6.538146210e+01,
+3.499978261e+08,-6.184016800e+01,
+3.499980435e+08,-6.474208069e+01,
+3.499982609e+08,-6.182847977e+01,
+3.499984783e+08,-6.405994415e+01,
+3.499986957e+08,-7.152927399e+01,
+3.499989130e+08,-7.886664581e+01,
+3.499991304e+08,-7.719938660e+01,
+3.499993478e+08,-6.738442993e+01,
+3.499995652e+08,-6.670938873e+01,
+3.499997826e+08,-4.628256607e+01,
+3.500000000e+08,-2.982878494e+01,
+3.500002174e+08,-2.205664063e+01,
+3.500004348e+08,-2.165975952e+01,
+3.500006522e+08,-2.926137924e+01,
+3.500008696e+08,-4.754169846e+01,
+3.500010870e+08,-6.200365829e+01,
+3.500013043e+08,-5.844177628e+01,
+3.500015217e+08,-5.940866470e+01,
+3.500017391e+08,-6.063590622e+01,
+3.500019565e+08,-6.113074112e+01,
+3.500021739e+08,-6.192366409e+01,
+3.500023913e+08,-6.480834198e+01,
+3.500026087e+08,-5.981847763e+01,
+3.500028261e+08,-5.938370132e+01,
+3.500030435e+08,-6.074718094e+01,
+3.500032609e+08,-6.471564484e+01,
+3.500034783e+08,-6.927790833e+01,
+3.500036957e+08,-6.764441681e+01,
+3.500039130e+08,-6.756230927e+01,
+3.500041304e+08,-6.862852478e+01,
+3.500043478e+08,-7.231753540e+01,
+3.500045652e+08,-6.266923904e+01,
+3.500047826e+08,-5.865488052e+01,
+3.500050000e+08,-5.866296768e+01,
+3.500052174e+08,-6.438710785e+01,
+3.500054348e+08,-7.366330719e+01,
+3.500056522e+08,-6.077396774e+01,
+3.500058696e+08,-6.069523239e+01,
+3.500060870e+08,-6.549547577e+01,
+3.500063043e+08,-6.742870331e+01,
+3.500065217e+08,-7.282794189e+01,
+3.500067391e+08,-6.826356506e+01,
+3.500069565e+08,-5.931821823e+01,
+3.500071739e+08,-3.952540207e+01,
+3.500073913e+08,-2.571928787e+01,
+3.500076087e+08,-2.147917557e+01,
+3.500078261e+08,-2.318538666e+01,
+3.500080435e+08,-3.440894699e+01,
+3.500082609e+08,-6.203115463e+01,
+3.500084783e+08,-6.175663376e+01,
+3.500086957e+08,-6.168846512e+01,
+3.500089130e+08,-6.806119537e+01,
+3.500091304e+08,-6.360992050e+01,
+3.500093478e+08,-6.370009232e+01,
+3.500095652e+08,-6.549434662e+01,
+3.500097826e+08,-6.487869263e+01,
+3.500100000e+08,-6.388821030e+01,
+3.500102174e+08,-6.395386124e+01,
+3.500104348e+08,-6.426093292e+01,
+3.500106522e+08,-6.364404678e+01,
+3.500108696e+08,-6.136999893e+01,
+3.500110870e+08,-6.071330643e+01,
+3.500113043e+08,-6.110129929e+01,
+3.500115217e+08,-5.801310349e+01,
+3.500117391e+08,-5.799475479e+01,
+3.500119565e+08,-6.078996658e+01,
+3.500121739e+08,-6.428905487e+01,
+3.500123913e+08,-6.458923340e+01,
+3.500126087e+08,-6.334014511e+01,
+3.500128261e+08,-6.403331757e+01,
+3.500130435e+08,-6.213711166e+01,
+3.500132609e+08,-6.253119278e+01,
+3.500134783e+08,-6.329037094e+01,
+3.500136957e+08,-6.194421768e+01,
+3.500139130e+08,-6.360229874e+01,
+3.500141304e+08,-6.808665466e+01,
+3.500143478e+08,-5.327592850e+01,
+3.500145652e+08,-3.382591629e+01,
+3.500147826e+08,-2.212578583e+01,
+3.500150000e+08,-2.168045807e+01,
+3.500152174e+08,-2.631517410e+01,
+3.500154348e+08,-4.792216873e+01,
+3.500156522e+08,-6.801957703e+01,
+3.500158696e+08,-6.497327423e+01,
+3.500160870e+08,-6.443143463e+01,
+3.500163043e+08,-5.868461227e+01,
+3.500165217e+08,-5.941761398e+01,
+3.500167391e+08,-6.664566803e+01,
+3.500169565e+08,-7.135437775e+01,
+3.500171739e+08,-6.291738510e+01,
+3.500173913e+08,-6.227041245e+01,
+3.500176087e+08,-6.616950226e+01,
+3.500178261e+08,-6.784992981e+01,
+3.500180435e+08,-6.376824570e+01,
+3.500182609e+08,-5.986149979e+01,
+3.500184783e+08,-6.001239395e+01,
+3.500186957e+08,-6.446597290e+01,
+3.500189130e+08,-7.358718109e+01,
+3.500191304e+08,-7.641149139e+01,
+3.500193478e+08,-7.556794739e+01,
+3.500195652e+08,-6.262642288e+01,
+3.500197826e+08,-6.149376297e+01,
+3.500200000e+08,-6.223535538e+01,
+3.500202174e+08,-6.991364288e+01,
+3.500204348e+08,-6.771853638e+01,
+3.500206522e+08,-6.954914856e+01,
+3.500208696e+08,-6.289227676e+01,
+3.500210870e+08,-6.253806686e+01,
+3.500213043e+08,-6.730618286e+01,
+3.500215217e+08,-6.255982590e+01,
+3.500217391e+08,-4.509967422e+01,
+3.500219565e+08,-2.594408035e+01,
+3.500221739e+08,-2.147061157e+01,
+3.500223913e+08,-2.194028473e+01,
+3.500226087e+08,-3.389942551e+01,
+3.500228261e+08,-5.461895370e+01,
+3.500230435e+08,-5.915861130e+01,
+3.500232609e+08,-5.953531265e+01,
+3.500234783e+08,-6.670007324e+01,
+3.500236957e+08,-6.560553741e+01,
+3.500239130e+08,-6.727158356e+01,
+3.500241304e+08,-6.388370132e+01,
+3.500243478e+08,-6.384041977e+01,
+3.500245652e+08,-7.151829529e+01,
+3.500247826e+08,-6.320164108e+01,
+3.500250000e+08,-6.112969589e+01,
+3.500252174e+08,-6.134103012e+01,
+3.500254348e+08,-6.409725952e+01,
+3.500256522e+08,-5.887848282e+01,
+3.500258696e+08,-5.899501419e+01,
+3.500260870e+08,-6.015213394e+01,
+3.500263043e+08,-5.950883865e+01,
+3.500265217e+08,-5.954276657e+01,
+3.500267391e+08,-6.303889847e+01,
+3.500269565e+08,-6.565945435e+01,
+3.500271739e+08,-6.690587616e+01,
+3.500273913e+08,-7.623280334e+01,
+3.500276087e+08,-7.419146729e+01,
+3.500278261e+08,-7.597922516e+01,
+3.500280435e+08,-7.252455902e+01,
+3.500282609e+08,-6.366164780e+01,
+3.500284783e+08,-6.223762894e+01,
+3.500286957e+08,-6.079387283e+01,
+3.500289130e+08,-5.688615036e+01,
+3.500291304e+08,-3.412609482e+01,
+3.500293478e+08,-2.321125412e+01,
+3.500295652e+08,-2.153089905e+01,
+3.500297826e+08,-2.582481003e+01,
+3.500300000e+08,-4.025788498e+01,
+3.500302174e+08,-6.810534668e+01,
+3.500304348e+08,-6.363702011e+01,
+3.500306522e+08,-6.179887772e+01,
+3.500308696e+08,-6.164791489e+01,
+3.500310870e+08,-6.620278931e+01,
+3.500313043e+08,-6.645500946e+01,
+3.500315217e+08,-6.279934311e+01,
+3.500317391e+08,-6.330116653e+01,
+3.500319565e+08,-6.032863998e+01,
+3.500321739e+08,-5.967487717e+01,
+3.500323913e+08,-6.069496536e+01,
+3.500326087e+08,-6.542520142e+01,
+3.500328261e+08,-6.592827606e+01,
+3.500330435e+08,-6.134021378e+01,
+3.500332609e+08,-6.465691376e+01,
+3.500334783e+08,-6.016982651e+01,
+3.500336957e+08,-6.009885025e+01,
+3.500339130e+08,-6.504327393e+01,
+3.500341304e+08,-6.144301987e+01,
+3.500343478e+08,-6.298298264e+01,
+3.500345652e+08,-6.757159424e+01,
+3.500347826e+08,-6.665695953e+01,
+3.500350000e+08,-6.766640472e+01,
+3.500352174e+08,-6.836310577e+01,
+3.500354348e+08,-7.191512299e+01,
+3.500356522e+08,-7.217971802e+01,
+3.500358696e+08,-7.605132294e+01,
+3.500360870e+08,-7.128072357e+01,
+3.500363043e+08,-4.662385178e+01,
+3.500365217e+08,-2.915156937e+01,
+3.500367391e+08,-2.190412521e+01,
+3.500369565e+08,-2.168668365e+01,
+3.500371739e+08,-3.018533707e+01,
+3.500373913e+08,-4.909679794e+01,
+3.500376087e+08,-6.254113388e+01,
+3.500378261e+08,-6.345656967e+01,
+3.500380435e+08,-6.829937744e+01,
+3.500382609e+08,-6.310849380e+01,
+3.500384783e+08,-6.162460709e+01,
+3.500386957e+08,-6.216488266e+01,
+3.500389130e+08,-6.064447403e+01,
+3.500391304e+08,-6.191983414e+01,
+3.500393478e+08,-6.654740906e+01,
+3.500395652e+08,-6.454056549e+01,
+3.500397826e+08,-6.463739014e+01,
+3.500400000e+08,-6.911460876e+01,
+3.500402174e+08,-6.614104462e+01,
+3.500404348e+08,-6.609299469e+01,
+3.500406522e+08,-6.393719101e+01,
+3.500408696e+08,-6.138467789e+01,
+3.500410870e+08,-6.163345718e+01,
+3.500413043e+08,-6.824862671e+01,
+3.500415217e+08,-6.768183899e+01,
+3.500417391e+08,-6.797844696e+01,
+3.500419565e+08,-6.555187988e+01,
+3.500421739e+08,-6.559310913e+01,
+3.500423913e+08,-7.438545990e+01,
+3.500426087e+08,-6.824857330e+01,
+3.500428261e+08,-6.407227325e+01,
+3.500430435e+08,-6.154961777e+01,
+3.500432609e+08,-6.172547531e+01,
+3.500434783e+08,-6.268823624e+01,
+3.500436957e+08,-3.871902084e+01,
+3.500439130e+08,-2.489731979e+01,
+3.500441304e+08,-2.130907440e+01,
+3.500443478e+08,-2.349040985e+01,
+3.500445652e+08,-3.550107193e+01,
+3.500447826e+08,-6.063407516e+01,
+3.500450000e+08,-7.219470215e+01,
+3.500452174e+08,-6.493505096e+01,
+3.500454348e+08,-6.481037140e+01,
+3.500456522e+08,-7.027939606e+01,
+3.500458696e+08,-7.513739777e+01,
+3.500460870e+08,-6.919633484e+01,
+3.500463043e+08,-6.572332001e+01,
+3.500465217e+08,-6.195515823e+01,
+3.500467391e+08,-6.204561234e+01,
+3.500469565e+08,-6.853561401e+01,
+3.500471739e+08,-6.139734268e+01,
+3.500473913e+08,-5.608900070e+01,
+3.500476087e+08,-5.659621811e+01,
+3.500478261e+08,-6.431870270e+01,
+3.500480435e+08,-7.084389496e+01,
+3.500482609e+08,-6.670097351e+01,
+3.500484783e+08,-6.094993973e+01,
+3.500486957e+08,-6.001106644e+01,
+3.500489130e+08,-6.085065079e+01,
+3.500491304e+08,-6.212569809e+01,
+3.500493478e+08,-6.306228256e+01,
+3.500495652e+08,-5.987664413e+01,
+3.500497826e+08,-5.832676315e+01,
+3.500500000e+08,-5.859646225e+01,
