x-axis,1
second,Volt
-10.5799999905,-0.272125
-10.5599999905,-0.272125
-10.5399999905,-0.28775
-10.5199999905,-0.272125
-10.4999999905,-0.272125
-10.4799999905,-0.272125
-10.4599999905,-0.272125
-10.4399999905,-0.272125
-10.4199999905,-0.272125
-10.3999999905,-0.28775
-10.3799999905,-0.303375
-10.3599999905,-0.28775
-10.3399999905,-0.303375
-10.3199999905,-0.272125
-10.2999999905,-0.272125
-10.2799999905,-0.28775
-10.2599999905,-0.303375
-10.2399999905,-0.272125
-10.2199999905,-0.28775
-10.1999999905,-0.334625
-10.1799999905,-0.28775
-10.1599999905,-0.303375
-10.1399999905,-0.303375
-10.1199999905,-0.303375
-10.0999999905,-0.334625
-10.0799999905,-0.319
-10.0599999905,-0.319
-10.0399999905,-0.319
-10.0199999905,-0.319
-9.99999999045,-0.28775
-9.97999999045,-0.303375
-9.95999999045,-0.303375
-9.93999999045,-0.319
-9.91999999045,-0.35025
-9.89999999045,-0.334625
-9.87999999045,-0.319
-9.85999999045,-0.35025
-9.83999999045,-0.319
-9.81999999045,-0.334625
-9.79999999045,-0.334625
-9.77999999045,-0.334625
-9.75999999045,-0.319
-9.73999999045,-0.35025
-9.71999999045,-0.334625
-9.69999999045,-0.334625
-9.67999999045,-0.319
-9.65999999045,-0.35025
-9.63999999045,-0.319
-9.61999999045,-0.334625
-9.59999999045,-0.334625
-9.57999999045,-0.35025
-9.55999999045,-0.319
-9.53999999045,-0.35025
-9.51999999045,-0.35025
-9.49999999045,-0.365875
-9.47999999045,-0.35025
-9.45999999045,-0.3815
-9.43999999045,-0.365875
-9.41999999045,-0.35025
-9.39999999045,-0.3815
-9.37999999045,-0.35025
-9.35999999045,-0.365875
-9.33999999045,-0.365875
-9.31999999045,-0.3815
-9.29999999045,-0.397125
-9.27999999045,-0.365875
-9.25999999045,-0.365875
-9.23999999045,-0.365875
-9.21999999045,-0.3815
-9.19999999045,-0.365875
-9.17999999045,-0.3815
-9.15999999045,-0.35025
-9.13999999045,-0.365875
-9.11999999045,-0.3815
-9.09999999045,-0.3815
-9.07999999045,-0.365875
-9.05999999045,-0.397125
-9.03999999045,-0.3815
-9.01999999045,-0.3815
-8.99999999045,-0.41275
-8.97999999045,-0.41275
-8.95999999045,-0.41275
-8.93999999045,-0.3815
-8.91999999045,-0.397125
-8.89999999045,-0.397125
-8.87999999045,-0.41275
-8.85999999045,-0.397125
-8.83999999045,-0.41275
-8.81999999045,-0.41275
-8.79999999045,-0.41275
-8.77999999045,-0.41275
-8.75999999045,-0.41275
-8.73999999045,-0.41275
-8.71999999045,-0.428375
-8.69999999045,-0.41275
-8.67999999045,-0.397125
-8.65999999045,-0.397125
-8.63999999045,-0.41275
-8.61999999045,-0.428375
-8.59999999045,-0.41275
-8.57999999045,-0.41275
-8.55999999045,-0.41275
-8.53999999045,-0.41275
-8.51999999045,-0.428375
-8.49999999045,-0.444
-8.47999999045,-0.428375
-8.45999999045,-0.428375
-8.43999999045,-0.428375
-8.41999999045,-0.428375
-8.39999999045,-0.41275
-8.37999999045,-0.444
-8.35999999045,-0.428375
-8.33999999045,-0.459625
-8.31999999045,-0.444
-8.29999999045,-0.444
-8.27999999045,-0.444
-8.25999999045,-0.428375
-8.23999999045,-0.444
-8.21999999045,-0.444
-8.19999999045,-0.459625
-8.17999999045,-0.444
-8.15999999045,-0.47525
-8.13999999045,-0.444
-8.11999999045,-0.47525
-8.09999999045,-0.444
-8.07999999045,-0.444
-8.05999999045,-0.47525
-8.03999999045,-0.47525
-8.01999999045,-0.459625
-7.99999999045,-0.490875
-7.97999999045,-0.47525
-7.95999999045,-0.47525
-7.93999999045,-0.47525
-7.91999999045,-0.490875
-7.89999999045,-0.459625
-7.87999999045,-0.5065
-7.85999999045,-0.47525
-7.83999999045,-0.490875
-7.81999999045,-0.490875
-7.79999999045,-0.5065
-7.77999999045,-0.47525
-7.75999999045,-0.5065
-7.73999999045,-0.490875
-7.71999999045,-0.490875
-7.69999999045,-0.47525
-7.67999999045,-0.47525
-7.65999999045,-0.490875
-7.63999999045,-0.490875
-7.61999999045,-0.490875
-7.59999999045,-0.5065
-7.57999999045,-0.47525
-7.55999999045,-0.522125
-7.53999999045,-0.5065
-7.51999999045,-0.490875
-7.49999999045,-0.522125
-7.47999999045,-0.5065
-7.45999999045,-0.53775
-7.43999999045,-0.5065
-7.41999999045,-0.522125
-7.39999999045,-0.5065
-7.37999999045,-0.53775
-7.35999999045,-0.5065
-7.33999999045,-0.522125
-7.31999999045,-0.522125
-7.29999999045,-0.522125
-7.27999999045,-0.553375
-7.25999999045,-0.553375
-7.23999999045,-0.53775
-7.21999999045,-0.53775
-7.19999999045,-0.522125
-7.17999999045,-0.53775
-7.15999999045,-0.522125
-7.13999999045,-0.53775
-7.11999999045,-0.553375
-7.09999999045,-0.53775
-7.07999999045,-0.553375
-7.05999999045,-0.522125
-7.03999999045,-0.553375
-7.01999999045,-0.53775
-6.99999999045,-0.553375
-6.97999999045,-0.53775
-6.95999999045,-0.522125
-6.93999999045,-0.522125
-6.91999999045,-0.5065
-6.89999999045,-0.522125
-6.87999999045,-0.522125
-6.85999999045,-0.5065
-6.83999999045,-0.522125
-6.81999999045,-0.5065
-6.79999999045,-0.5065
-6.77999999045,-0.522125
-6.75999999045,-0.53775
-6.73999999045,-0.53775
-6.71999999045,-0.53775
-6.69999999045,-0.522125
-6.67999999045,-0.47525
-6.65999999045,-0.5065
-6.63999999045,-0.5065
-6.61999999045,-0.5065
-6.59999999045,-0.5065
-6.57999999045,-0.522125
-6.55999999045,-0.522125
-6.53999999045,-0.490875
-6.51999999045,-0.522125
-6.49999999045,-0.490875
-6.47999999045,-0.490875
-6.45999999045,-0.490875
-6.43999999045,-0.490875
-6.41999999045,-0.490875
-6.39999999045,-0.490875
-6.37999999045,-0.5065
-6.35999999045,-0.5065
-6.33999999045,-0.459625
-6.31999999045,-0.47525
-6.29999999045,-0.490875
-6.27999999045,-0.490875
-6.25999999045,-0.459625
-6.23999999045,-0.459625
-6.21999999045,-0.47525
-6.19999999045,-0.47525
-6.17999999045,-0.47525
-6.15999999045,-0.47525
-6.13999999045,-0.459625
-6.11999999045,-0.459625
-6.09999999045,-0.47525
-6.07999999045,-0.459625
-6.05999999045,-0.47525
-6.03999999045,-0.444
-6.01999999045,-0.459625
-5.99999999045,-0.459625
-5.97999999045,-0.444
-5.95999999045,-0.444
-5.93999999045,-0.444
-5.91999999045,-0.47525
