Time / sec	Linewidth / MHz
2010.915000	0.055181
2011.914000	0.051443
2012.916000	0.048759
2013.916000	0.050435
2014.917000	0.049611
2015.917000	0.046412
2016.916000	0.045087
2017.917000	0.046594
2018.918000	0.047272
2019.919000	0.045794
2020.922000	0.044311
2021.925000	0.046086
2022.925000	0.047732
2023.926000	0.044459
2024.929000	0.045290
2025.931000	0.043793
2026.933000	0.044940
2027.936000	0.046062
2028.936000	0.047309
2029.937000	0.044356
2030.938000	0.046181
2031.939000	0.045605
2032.940000	0.045992
2033.939000	0.045748
2034.940000	0.046990
2035.940000	0.046556
2036.940000	0.050362
2037.938000	0.052054
2038.937000	0.049585
2039.936000	0.049888
2040.934000	0.051043
2041.933000	0.051762
2042.934000	0.053497
2043.936000	0.053909
2044.937000	0.052978
2045.937000	0.054501
2046.936000	0.055832
2047.935000	0.054069
2048.935000	0.055347
2049.935000	0.054436
2050.934000	0.054569
2051.934000	0.055034
2052.934000	0.054828
2053.934000	0.057061
2054.933000	0.055903
2055.934000	0.056138
2056.932000	0.057372
2057.933000	0.056699
2058.934000	0.056527
2059.932000	0.058255
2060.931000	0.056291
2061.931000	0.057765
2062.931000	0.057074
2063.931000	0.057194
2064.933000	0.057588
2065.934000	0.056132
2066.936000	0.057209
2067.934000	0.057515
2068.936000	0.057311
2069.936000	0.056050
