x-axis,1,2,3
-1.26103704E+00,-25.08449642E+00,+62.76758E-03,-59.15688E-03
-1.26097778E+00,-24.96538233E+00,+51.22840E-03,-87.63259E-03
-1.26091852E+00,-25.31155765E+00,+114.32164E-03,-19.14199E-03
-1.26085926E+00,-25.89596115E+00,+44.90046E-03,-144.39790E-03
-1.26080000E+00,-25.21105514E+00,+114.32164E-03,-17.83918E-03
-1.26074074E+00,-25.29294607E+00,+75.05122E-03,-92.28548E-03
-1.26068148E+00,-24.64526321E+00,+40.80592E-03,-53.01506E-03
-1.26062222E+00,-25.31155765E+00,+88.63767E-03,-120.57508E-03
-1.26056296E+00,-24.93560380E+00,+52.71732E-03,-47.80382E-03
-1.26050370E+00,-25.31155765E+00,+74.12064E-03,-93.21606E-03
-1.26044444E+00,-25.12171957E+00,+64.62873E-03,-114.43326E-03
-1.26038519E+00,-24.57826153E+00,+40.99203E-03,-93.21606E-03
-1.26032593E+00,-24.55592764E+00,+114.32164E-03,-17.65306E-03
-1.26026667E+00,-25.14405346E+00,+50.67005E-03,-37.93968E-03
-1.26020741E+00,-24.79415582E+00,+114.32164E-03,+38.92613E-03
-1.26014815E+00,-24.90582528E+00,+94.40726E-03,-72.92944E-03
-1.26008889E+00,-24.50753754E+00,+114.32164E-03,-40.73142E-03
-1.26002963E+00,-25.31155765E+00,+74.12064E-03,+11.38100E-03
-1.25997037E+00,-24.50753754E+00,+74.12064E-03,+19.19786E-03
-1.25991111E+00,-24.50753754E+00,+74.12064E-03,-97.12449E-03
-1.25985185E+00,-25.31155765E+00,+74.12064E-03,-93.21606E-03
-1.25979259E+00,-24.99516085E+00,+49.73947E-03,-84.65474E-03
-1.25973333E+00,-24.87604676E+00,+92.54610E-03,-12.81405E-03
-1.25967407E+00,-25.00632780E+00,+58.85914E-03,-83.53804E-03
-1.25961481E+00,-25.31155765E+00,+107.80759E-03,-46.50101E-03
-1.25955556E+00,-25.30039070E+00,+74.12064E-03,-131.74202E-03
-1.25949630E+00,-25.20361051E+00,+74.12064E-03,-12.81405E-03
-1.25943704E+00,-24.73459878E+00,+114.32164E-03,-104.56912E-03
-1.25937778E+00,-25.31155765E+00,+97.01288E-03,-41.28976E-03
-1.25931852E+00,-24.97282696E+00,+74.12064E-03,-99.54400E-03
-1.25925926E+00,-25.31155765E+00,+74.12064E-03,+5.42529E-03
-1.25920000E+00,-25.31155765E+00,+79.14576E-03,+52.51258E-03
-1.25914074E+00,-25.31155765E+00,+75.05122E-03,-13.74463E-03
-1.25908148E+00,-25.97785209E+00,+67.23435E-03,-12.81405E-03
-1.25902222E+00,-25.31155765E+00,+88.63767E-03,-53.01506E-03
-1.25896296E+00,-25.31155765E+00,+74.12064E-03,-58.22630E-03
-1.25890370E+00,-25.31155765E+00,+33.91963E-03,-18.95587E-03
-1.25884444E+00,-25.31155765E+00,+64.62873E-03,-93.21606E-03
-1.25878519E+00,-26.11557776E+00,+110.78544E-03,-23.42265E-03
-1.25872593E+00,-24.60431774E+00,+74.12064E-03,-133.41707E-03
-1.25866667E+00,-25.31155765E+00,+74.12064E-03,-61.39027E-03
-1.25860741E+00,-24.79415582E+00,+85.65981E-03,+1.51686E-03
-1.25854815E+00,-25.30411302E+00,+94.03502E-03,-33.10067E-03
-1.25848889E+00,-25.03238400E+00,+100.36296E-03,-56.36514E-03
-1.25842963E+00,-25.15149809E+00,+33.91963E-03,-28.82001E-03
-1.25837037E+00,-25.27061218E+00,+114.32164E-03,-53.01506E-03
-1.25831111E+00,-25.23338903E+00,+78.02907E-03,-53.01506E-03
-1.25825185E+00,-25.31155765E+00,+74.12064E-03,-53.01506E-03
-1.25819259E+00,-25.79918096E+00,+74.12064E-03,-117.59723E-03
-1.25813333E+00,-25.74706854E+00,+74.12064E-03,+45.81241E-03
-1.25807407E+00,-25.31155765E+00,+101.85189E-03,-80.74631E-03
-1.25801481E+00,-25.18127661E+00,+107.80759E-03,-12.81405E-03
-1.25795556E+00,-25.32272460E+00,+113.76329E-03,-52.45671E-03
-1.25789630E+00,-25.41950479E+00,+74.12064E-03,-12.81405E-03
-1.25783704E+00,-26.11557776E+00,+74.12064E-03,-35.52018E-03
-1.25777778E+00,-25.31155765E+00,+97.01288E-03,-70.32382E-03
-1.25771852E+00,-25.18499893E+00,+114.32164E-03,-110.15260E-03
-1.25765926E+00,-25.31155765E+00,+92.35998E-03,-5.55554E-03
-1.25760000E+00,-25.41206016E+00,+74.12064E-03,-58.04018E-03
-1.25754074E+00,-25.33016923E+00,+74.12064E-03,+24.59522E-03
-1.25748148E+00,-25.31155765E+00,+107.43536E-03,-46.12877E-03
-1.25742222E+00,-25.31155765E+00,+88.63767E-03,-78.69903E-03
-1.25736296E+00,-25.36367006E+00,+92.91833E-03,-74.41837E-03
-1.25730370E+00,-24.81648971E+00,+74.12064E-03,-18.95587E-03
-1.25724444E+00,-24.88721370E+00,+104.82974E-03,-43.52315E-03
-1.25718519E+00,-25.31155765E+00,+114.32164E-03,-60.08746E-03
-1.25712593E+00,-24.55592764E+00,+76.54014E-03,-57.85407E-03
-1.25706667E+00,-25.31155765E+00,+74.12064E-03,-12.81405E-03
-1.25700741E+00,-25.31155765E+00,+62.58146E-03,-1.27488E-03
-1.25694815E+00,-26.10813313E+00,+114.32164E-03,-113.13045E-03
-1.25688889E+00,-25.06588484E+00,+86.40428E-03,-65.29870E-03
-1.25682963E+00,-25.15149809E+00,+49.92559E-03,-45.01208E-03
-1.25677037E+00,-25.31155765E+00,+112.27437E-03,-93.21606E-03
-1.25671111E+00,-25.31155765E+00,+74.12064E-03,-129.50864E-03
-1.25665185E+00,-25.31155765E+00,+74.12064E-03,-43.15092E-03
-1.25659259E+00,-25.62795445E+00,+74.12064E-03,-68.83490E-03
-1.25653333E+00,-24.94304844E+00,+114.32164E-03,-93.21606E-03
-1.25647407E+00,-25.06216253E+00,+86.59039E-03,-77.95457E-03
-1.25641481E+00,-25.18127661E+00,+74.12064E-03,-139.93112E-03
-1.25635556E+00,-25.31155765E+00,+74.12064E-03,-52.45671E-03
-1.25629630E+00,-25.31155765E+00,+39.31699E-03,-82.42135E-03
-1.25623704E+00,-25.31155765E+00,+85.47370E-03,-104.56912E-03
-1.25617778E+00,-25.31155765E+00,+114.32164E-03,+4.49471E-03
-1.25611852E+00,-24.84626824E+00,+74.12064E-03,-6.48612E-03
-1.25605926E+00,-25.53117425E+00,+74.12064E-03,-42.03423E-03
-1.25600000E+00,-25.91457273E+00,+109.29652E-03,-158.54269E-03
-1.25594074E+00,-26.07835460E+00,+113.39106E-03,-13.74463E-03
-1.25588148E+00,-25.17383198E+00,+67.23435E-03,-19.70034E-03
-1.25582222E+00,-25.31155765E+00,+114.32164E-03,-38.49803E-03
-1.25576296E+00,-24.88349139E+00,+74.12064E-03,-53.01506E-03
-1.25570370E+00,-25.31155765E+00,+98.87403E-03,-43.70927E-03
-1.25564444E+00,-25.31155765E+00,+74.12064E-03,-83.72416E-03
-1.25558519E+00,-25.31155765E+00,+110.78544E-03,-45.94266E-03
-1.25552593E+00,-25.31155765E+00,+111.90214E-03,-123.73905E-03
-1.25546667E+00,-25.31155765E+00,+114.32164E-03,+10.63653E-03
-1.25540741E+00,-25.82895948E+00,+114.32164E-03,-81.67688E-03
-1.25534815E+00,-25.31155765E+00,+54.20625E-03,-72.92944E-03
-1.25528889E+00,-25.03238400E+00,+74.12064E-03,-131.74202E-03
-1.25522963E+00,-24.50753754E+00,+106.31866E-03,-133.41707E-03
-1.25517037E+00,-24.54848301E+00,+74.12064E-03,-16.90860E-03
-1.25511111E+00,-25.31155765E+00,+74.12064E-03,-56.92349E-03
-1.25505185E+00,-25.31155765E+00,+64.25650E-03,-42.40646E-03
-1.25499259E+00,-24.99516085E+00,+89.94048E-03,-37.19522E-03
-1.25493333E+00,-25.31155765E+00,+92.54610E-03,-78.14068E-03
-1.25487407E+00,-25.31155765E+00,+74.12064E-03,-10.02232E-03
-1.25481481E+00,-25.98529672E+00,+101.29354E-03,-53.01506E-03
-1.25475556E+00,-25.30039070E+00,+113.76329E-03,-91.54102E-03
-1.25469630E+00,-25.20361051E+00,+74.12064E-03,-7.41670E-03
-1.25463704E+00,-24.73459878E+00,+114.32164E-03,-35.52018E-03
-1.25457778E+00,-25.65773297E+00,+74.12064E-03,-81.49077E-03
-1.25451852E+00,-25.31155765E+00,+91.05717E-03,-82.60746E-03
-1.25445926E+00,-25.31155765E+00,+85.10147E-03,-93.21606E-03
-1.25440000E+00,-25.31155765E+00,+114.32164E-03,-17.83918E-03
-1.25434074E+00,-24.52614912E+00,+35.78079E-03,+64.79622E-03
-1.25428148E+00,-25.44928332E+00,+114.32164E-03,-53.01506E-03
-1.25422222E+00,-24.76437730E+00,+86.96262E-03,-186.46006E-03
-1.25416296E+00,-25.31155765E+00,+92.91833E-03,-47.80382E-03
-1.25410370E+00,-24.50753754E+00,+83.42643E-03,-62.32085E-03
-1.25404444E+00,-24.08319360E+00,+95.33783E-03,-22.30596E-03
-1.25398519E+00,-23.84496542E+00,+74.12064E-03,+16.77835E-03
-1.25392593E+00,-24.55592764E+00,+74.12064E-03,-130.99756E-03
-1.25386667E+00,-25.47906184E+00,+105.94643E-03,+67.58796E-03
-1.25380741E+00,-24.50753754E+00,+59.78972E-03,-144.95624E-03
-1.25374815E+00,-25.31155765E+00,+94.03502E-03,-132.67260E-03
-1.25368889E+00,-25.06588484E+00,+88.07932E-03,-51.34002E-03
-1.25362963E+00,-25.15149809E+00,+114.32164E-03,-28.82001E-03
-1.25357037E+00,-25.31155765E+00,+74.12064E-03,-21.00315E-03
-1.25351111E+00,-24.58570617E+00,+110.41321E-03,-101.03292E-03
-1.25345185E+00,-25.11427494E+00,+74.12064E-03,-62.87919E-03
-1.25339259E+00,-24.50753754E+00,+74.12064E-03,-77.39622E-03
-1.25333333E+00,-24.94304844E+00,+114.32164E-03,-158.54269E-03
-1.25327407E+00,-24.81276740E+00,+74.12064E-03,-120.94731E-03
-1.25321481E+00,-25.31155765E+00,+74.12064E-03,-99.73011E-03
-1.25315556E+00,-24.51870449E+00,+73.56229E-03,-51.34002E-03
-1.25309630E+00,-25.31155765E+00,+68.72328E-03,-141.23393E-03
-1.25303704E+00,-24.73459878E+00,+74.12064E-03,-59.15688E-03
-1.25297778E+00,-24.85371287E+00,+114.32164E-03,-1.08876E-03
-1.25291852E+00,-24.84626824E+00,+91.05717E-03,-116.48053E-03
-1.25285926E+00,-24.50753754E+00,+74.12064E-03,-38.31191E-03
-1.25280000E+00,-25.21105514E+00,+69.09551E-03,-88.19094E-03
-1.25274074E+00,-25.29294607E+00,+112.46048E-03,-92.28548E-03
-1.25268148E+00,-25.31155765E+00,+100.54908E-03,-86.32978E-03
-1.25262222E+00,-24.50753754E+00,+101.47965E-03,-93.21606E-03
-1.25256296E+00,-24.07947128E+00,+71.51502E-03,-74.41837E-03
-1.25250370E+00,-25.31155765E+00,+74.12064E-03,-83.91027E-03
-1.25244444E+00,-25.31155765E+00,+74.12064E-03,-31.79786E-03
-1.25238519E+00,-24.57826153E+00,+77.65684E-03,-60.08746E-03
-1.25232593E+00,-24.55592764E+00,+114.32164E-03,-133.41707E-03
-1.25226667E+00,-25.31155765E+00,+97.57122E-03,-12.81405E-03
-1.25220741E+00,-24.50753754E+00,+88.45155E-03,-67.34597E-03
-1.25214815E+00,-24.91326991E+00,+94.03502E-03,-93.58829E-03
-1.25208889E+00,-24.78671119E+00,+60.16195E-03,-26.77273E-03
-1.25202963E+00,-24.50753754E+00,+41.92261E-03,-20.81703E-03
-1.25197037E+00,-24.50753754E+00,+74.12064E-03,-55.06233E-03
-1.25191111E+00,-24.50753754E+00,+74.12064E-03,-20.63091E-03
-1.25185185E+00,-25.11427494E+00,+74.12064E-03,+37.25109E-03
-1.25179259E+00,-25.31155765E+00,+114.32164E-03,-124.85574E-03
-1.25173333E+00,-24.94304844E+00,+114.32164E-03,-31.23951E-03
-1.25167407E+00,-25.00632779E+00,+74.12064E-03,-77.95457E-03
-1.25161481E+00,-25.18127662E+00,+74.12064E-03,-73.67391E-03
-1.25155556E+00,-24.50753754E+00,+114.32164E-03,-13.93075E-03
-1.25149630E+00,-24.50753754E+00,+79.51799E-03,-128.01971E-03
-1.25143704E+00,-25.08449642E+00,+102.96858E-03,-70.50994E-03
-1.25137778E+00,-24.50753754E+00,+51.22840E-03,-30.12282E-03
-1.25131852E+00,-24.50753754E+00,+74.12064E-03,-12.81405E-03
-1.25125926E+00,-24.72715415E+00,+85.10147E-03,-63.99589E-03
-1.25120000E+00,-25.21105514E+00,+74.12064E-03,-88.19094E-03
-1.25114074E+00,-23.72212901E+00,+113.39106E-03,+25.52579E-03
-1.25108148E+00,-25.31155765E+00,+74.12064E-03,-93.21606E-03
-1.25102222E+00,-25.05471789E+00,+86.96262E-03,-27.33108E-03
-1.25096296E+00,-24.50753754E+00,+92.91833E-03,-55.62068E-03
-1.25090370E+00,-24.50753754E+00,+49.36724E-03,-6.67223E-03
-1.25084444E+00,-24.50753754E+00,+135.53884E-03,-31.79786E-03
-1.25078519E+00,-24.43681355E+00,+114.32164E-03,-12.81405E-03
-1.25072593E+00,-24.45914744E+00,+38.75864E-03,+24.96745E-03
-1.25066667E+00,-25.14405346E+00,+82.49585E-03,+2.26132E-03
-1.25060741E+00,-24.22091926E+00,+99.99073E-03,+13.05604E-03
-1.25054815E+00,-24.50753754E+00,+114.32164E-03,-93.58829E-03
-1.25048889E+00,-24.50753754E+00,+114.32164E-03,-53.01506E-03
-1.25042963E+00,-24.99143853E+00,+49.92559E-03,-77.21011E-03
-1.25037037E+00,-25.27061218E+00,+76.16791E-03,-12.81405E-03
-1.25031111E+00,-24.50753754E+00,+78.02907E-03,-49.10663E-03
-1.25025185E+00,-24.50753754E+00,+74.12064E-03,+37.99555E-03
-1.25019259E+00,-23.70351744E+00,+98.50180E-03,-70.13771E-03
-1.25013333E+00,-24.44053587E+00,+114.32164E-03,-148.49244E-03
-1.25007407E+00,-25.06216253E+00,+74.12064E-03,-96.00780E-03
-1.25001481E+00,-24.63781858E+00,+74.12064E-03,-19.32810E-03
-1.24995556E+00,-24.50753754E+00,+34.47798E-03,-51.89836E-03
-1.24989630E+00,-24.50753754E+00,+108.92428E-03,-77.02399E-03
-1.24983704E+00,-24.73459878E+00,+45.27269E-03,-12.81405E-03
-1.24977778E+00,-25.31155765E+00,+56.81187E-03,-98.79953E-03
-1.24971852E+00,-24.50753754E+00,+91.05717E-03,-158.18E-06
-1.24965926E+00,-24.14275064E+00,+103.34081E-03,-1.83322E-03
-1.24960000E+00,-24.60804006E+00,+38.94476E-03,-17.83918E-03
-1.24954074E+00,-25.31155765E+00,+113.39106E-03,-13.74463E-03
-1.24948148E+00,-25.17383198E+00,+107.43536E-03,-12.81405E-03
-1.24942222E+00,-25.31155765E+00,+74.12064E-03,-93.21606E-03
-1.24936296E+00,-24.50753754E+00,+55.32295E-03,-154.82038E-03
-1.24930370E+00,-24.50753754E+00,+89.56825E-03,-12.81405E-03
-1.24924444E+00,-24.50753754E+00,+74.12064E-03,-10.58066E-03
-1.24918519E+00,-23.84496542E+00,+110.78544E-03,-16.35025E-03
-1.24912593E+00,-24.55592764E+00,+74.12064E-03,-53.01506E-03
-1.24906667E+00,-24.97654927E+00,+105.94643E-03,-101.59127E-03
-1.24900741E+00,-23.99013572E+00,+99.99073E-03,-35.89241E-03
-1.24894815E+00,-24.50753754E+00,+94.03502E-03,-92.84383E-03
-1.24888889E+00,-24.78671119E+00,+61.83700E-03,-51.34002E-03
-1.24882963E+00,-25.15149809E+00,+66.11766E-03,-45.01208E-03
-1.24877037E+00,-24.46659208E+00,+38.01418E-03,-57.10960E-03
-1.24871111E+00,-24.42936892E+00,+41.73649E-03,-24.53935E-03
-1.24865185E+00,-23.90080015E+00,+64.25650E-03,-103.82466E-03
-1.24859259E+00,-23.70351744E+00,+114.32164E-03,-12.81405E-03
-1.24853333E+00,-24.50753754E+00,+74.12064E-03,-34.58960E-03
-1.24847407E+00,-24.25814242E+00,+101.85189E-03,-80.74631E-03
-1.24841481E+00,-24.50753754E+00,+74.12064E-03,-66.04316E-03
-1.24835556E+00,-24.50753754E+00,+113.76329E-03,-92.09937E-03
-1.24829630E+00,-23.81146458E+00,+74.12064E-03,-47.61770E-03
-1.24823704E+00,-24.73459878E+00,+62.76758E-03,-64.36812E-03
-1.24817778E+00,-24.96538233E+00,+97.01288E-03,-82.04912E-03
-1.24811852E+00,-24.97282696E+00,+97.38511E-03,-59.34299E-03
-1.24805926E+00,-24.50753754E+00,+85.10147E-03,-12.81405E-03
-1.24800000E+00,-24.50753754E+00,+109.29652E-03,-68.09043E-03
-1.24794074E+00,-24.50753754E+00,+74.12064E-03,-55.80679E-03
-1.24788148E+00,-23.70351744E+00,+33.91963E-03,-59.90134E-03
-1.24782222E+00,-25.31155765E+00,+59.60361E-03,-120.57508E-03
-1.24776296E+00,-25.31155765E+00,+74.12064E-03,-31.61174E-03
-1.24770370E+00,-25.00260548E+00,+114.32164E-03,-18.95587E-03
-1.24764444E+00,-24.50753754E+00,+104.82974E-03,-154.63426E-03
-1.24758519E+00,-24.50753754E+00,+74.12064E-03,-56.55126E-03
-1.24752593E+00,-24.50753754E+00,+74.12064E-03,-17.65306E-03
-1.24746667E+00,-25.14405346E+00,+105.94643E-03,-68.09043E-03
-1.24740741E+00,-24.50753754E+00,+99.99073E-03,-41.47588E-03
-1.24734815E+00,-24.10924981E+00,+114.32164E-03,-133.41707E-03
-1.24728889E+00,-24.50753754E+00,+60.16195E-03,-54.69010E-03
-1.24722963E+00,-24.50753754E+00,+74.12064E-03,-101.21904E-03
-1.24717037E+00,-23.74446290E+00,+76.16791E-03,-55.06233E-03
-1.24711111E+00,-23.78168606E+00,+41.73649E-03,-56.92349E-03
-1.24705185E+00,-24.31025483E+00,+104.45751E-03,-93.21606E-03
-1.24699259E+00,-24.19114074E+00,+49.73947E-03,-70.13771E-03
-1.24693333E+00,-24.07202665E+00,+74.12064E-03,-136.76715E-03
-1.24687407E+00,-24.20230769E+00,+129.58313E-03,-65.48481E-03
-1.24681481E+00,-23.70351744E+00,+107.80759E-03,-25.84216E-03
-1.24675556E+00,-25.30039071E+00,+74.67898E-03,-55.24845E-03
-1.24669630E+00,-24.50753754E+00,+79.51799E-03,-109.40813E-03
-1.24663704E+00,-24.28047631E+00,+85.47370E-03,-81.86300E-03
-1.24657778E+00,-24.04969276E+00,+56.81187E-03,-30.12282E-03
-1.24651852E+00,-24.97282696E+00,+97.38511E-03,-82.60746E-03
-1.24645926E+00,-23.92313404E+00,+63.13981E-03,-23.79488E-03
-1.24640000E+00,-24.50753754E+00,+114.32164E-03,-42.96481E-03
-1.24634074E+00,-24.50753754E+00,+75.05122E-03,-51.15390E-03
-1.24628148E+00,-23.70351744E+00,+107.43536E-03,-133.41707E-03
-1.24622222E+00,-24.50753754E+00,+86.96262E-03,-135.09211E-03
-1.24616296E+00,-24.13158370E+00,+95.52395E-03,-98.42730E-03
-1.24610370E+00,-23.88963320E+00,+74.12064E-03,-102.52185E-03
-1.24604444E+00,-24.50753754E+00,+43.41154E-03,+69.82135E-03
-1.24598519E+00,-24.50753754E+00,+74.12064E-03,+16.77835E-03
-1.24592593E+00,-23.75190754E+00,+36.33914E-03,+57.90994E-03
-1.24586667E+00,-23.70351744E+00,+114.32164E-03,-101.59127E-03
-1.24580741E+00,-24.73832109E+00,+114.32164E-03,-41.47588E-03
-1.24574815E+00,-24.50753754E+00,+94.03502E-03,+7.47257E-03
-1.24568889E+00,-24.50753754E+00,+100.36296E-03,-79.25738E-03
-1.24562963E+00,-24.50753754E+00,+82.12361E-03,-93.21606E-03
-1.24557037E+00,-24.46659208E+00,+76.16791E-03,+27.38695E-03
-1.24551111E+00,-24.42936892E+00,+41.73649E-03,-8.90562E-03
-1.24545185E+00,-23.70351744E+00,+53.64790E-03,-113.68880E-03
-1.24539259E+00,-23.70351744E+00,+58.30080E-03,+11.56711E-03
-1.24533333E+00,-23.70351744E+00,+70.77055E-03,-93.21606E-03
-1.24527407E+00,-24.50753754E+00,+74.12064E-03,-111.26929E-03
-1.24521481E+00,-23.70351744E+00,+74.12064E-03,-194.27692E-03
-1.24515556E+00,-23.71468438E+00,+114.32164E-03,-93.77441E-03
-1.24509630E+00,-23.81146458E+00,+114.32164E-03,-98.61342E-03
-1.24503704E+00,-23.70351744E+00,+45.27269E-03,-35.52018E-03
-1.24497778E+00,-24.50753754E+00,+91.42940E-03,-70.32382E-03
-1.24491852E+00,-24.16880685E+00,+67.79270E-03,+4.12248E-03
-1.24485926E+00,-24.50753754E+00,+114.32164E-03,-23.79488E-03
-1.24480000E+00,-25.11055262E+00,+69.09551E-03,-47.98993E-03
-1.24474074E+00,-22.91810891E+00,+73.19006E-03,-52.08448E-03
-1.24468148E+00,-23.03722300E+00,+114.32164E-03,-53.01506E-03
-1.24462222E+00,-23.15633709E+00,+61.27865E-03,-38.49803E-03
-1.24456296E+00,-24.13158370E+00,+74.12064E-03,-130.81145E-03
-1.24450370E+00,-24.50753754E+00,+129.76925E-03,-3.50826E-03
-1.24444444E+00,-23.89335552E+00,+83.61254E-03,-114.43326E-03
-1.24438519E+00,-23.70351744E+00,+77.65684E-03,+13.24215E-03
-1.24432593E+00,-23.70351744E+00,+76.54014E-03,-95.63557E-03
-1.24426667E+00,-24.34003335E+00,+114.32164E-03,-116.66665E-03
-1.24420741E+00,-24.22091926E+00,+74.12064E-03,-29.93670E-03
-1.24414815E+00,-24.10924981E+00,+53.83402E-03,-93.21606E-03
-1.24408889E+00,-23.98269108E+00,+74.12064E-03,+25.71191E-03
-1.24402963E+00,-23.70351744E+00,+66.11766E-03,+43.57902E-03
-1.24397037E+00,-23.74446290E+00,+112.27437E-03,-87.07424E-03
-1.24391111E+00,-23.78168606E+00,+110.41321E-03,-8.90562E-03
-1.24385185E+00,-23.70351744E+00,+124.18578E-03,-62.87919E-03
-1.24379259E+00,-23.70351744E+00,+74.12064E-03,-93.21606E-03
-1.24373333E+00,-23.70351744E+00,+95.89618E-03,-24.53935E-03
-1.24367407E+00,-23.70351744E+00,+74.12064E-03,-71.06829E-03
-1.24361481E+00,-23.83379847E+00,+74.12064E-03,+61.07391E-03
-1.24355556E+00,-24.49637060E+00,+114.32164E-03,-53.01506E-03
-1.24349630E+00,-23.70351744E+00,+79.51799E-03,-87.81870E-03
-1.24343704E+00,-23.12655856E+00,+56.62576E-03,-127.27525E-03
-1.24337778E+00,-23.70351744E+00,+91.42940E-03,-70.32382E-03
-1.24331852E+00,-23.70351744E+00,+74.12064E-03,-76.27953E-03
-1.24325926E+00,-23.70351744E+00,+103.34081E-03,-49.29274E-03
-1.24320000E+00,-23.70351744E+00,+74.12064E-03,-53.01506E-03
-1.24314074E+00,-22.91810891E+00,+74.12064E-03,-53.01506E-03
-1.24308148E+00,-23.84124310E+00,+81.00692E-03,-59.90134E-03
-1.24302222E+00,-23.70351744E+00,+88.63767E-03,-38.49803E-03
-1.24296296E+00,-23.65140502E+00,+114.32164E-03,-55.62068E-03
-1.24290370E+00,-23.70351744E+00,+98.87403E-03,-37.56745E-03
-1.24284444E+00,-23.89335552E+00,+52.90344E-03,-71.99886E-03
-1.24278519E+00,-23.04094531E+00,+77.65684E-03,-5.74165E-03
-1.24272593E+00,-24.50753754E+00,+76.54014E-03,-45.75654E-03
-1.24266667E+00,-23.70351744E+00,+74.12064E-03,-155.19261E-03
-1.24260741E+00,-23.47273389E+00,+114.32164E-03,-78.88515E-03
-1.24254815E+00,-23.29778507E+00,+74.12064E-03,-13.18628E-03
-1.24248889E+00,-23.70351744E+00,+88.07932E-03,-66.97374E-03
-1.24242963E+00,-24.34747799E+00,+82.12361E-03,-69.20713E-03
-1.24237037E+00,-22.94044280E+00,+114.32164E-03,-89.12151E-03
-1.24231111E+00,-23.70351744E+00,+114.32164E-03,-12.81405E-03
-1.24225185E+00,-23.90080015E+00,+104.45751E-03,-53.01506E-03
-1.24219259E+00,-24.01991424E+00,+58.30080E-03,-101.77739E-03
-1.24213333E+00,-23.70351744E+00,+92.54610E-03,-49.66497E-03
-1.24207407E+00,-23.70351744E+00,+86.59039E-03,-25.28381E-03
-1.24201481E+00,-23.70351744E+00,+74.12064E-03,-119.27227E-03
-1.24195556E+00,-24.49637060E+00,+34.47798E-03,-132.30037E-03
-1.24189630E+00,-23.70351744E+00,+108.92428E-03,-87.81870E-03
-1.24183704E+00,-23.93057867E+00,+62.76758E-03,-59.15688E-03
-1.24177778E+00,-23.70351744E+00,+74.12064E-03,-173.61807E-03
-1.24171852E+00,-24.04224813E+00,+97.38511E-03,-29.75059E-03
-1.24165926E+00,-23.70351744E+00,+114.32164E-03,-118.71392E-03
-1.24160000E+00,-24.30653252E+00,+79.14576E-03,-58.04018E-03
-1.24154074E+00,-23.68490586E+00,+75.05122E-03,-14.67521E-03
-1.24148148E+00,-23.70351744E+00,+100.54908E-03,-5.92777E-03
-1.24142222E+00,-23.96035719E+00,+74.12064E-03,-67.53209E-03
-1.24136296E+00,-23.70351744E+00,+92.91833E-03,-138.62831E-03
-1.24130370E+00,-23.70351744E+00,+114.32164E-03,+11.93934E-03
