Time,Channel A,Channel B
0.05950000,0.46565140,28.46461000
0.06000000,0.46565140,28.23572000
0.06050000,0.46681110,31.63854000
0.06100000,0.46797080,29.61821000
0.06150000,0.46681110,30.08209000
0.06200000,0.46443070,30.31098000
0.06250000,0.46565140,27.94580000
0.06300000,0.46681110,29.96612000
0.06350000,0.46443070,29.09940000
0.06400000,0.46565140,29.21537000
0.06450000,0.46681110,29.50529000
0.06500000,0.46443070,29.21537000
0.06550000,0.46565140,30.31098000
0.06600000,0.46565140,28.00378000
0.06650000,0.46681110,29.44731000
0.06700000,0.46681110,30.08209000
0.06750000,0.46565140,30.36897000
0.06800000,0.46681110,30.82980000
0.06850000,0.46565140,30.54292000
0.06900000,0.46565140,29.09940000
0.06950000,0.46565140,30.54292000
0.07000000,0.46565140,31.00375000
0.07050000,0.46565140,29.33134000
0.07100000,0.46443070,30.13703000
0.07150000,0.46565140,29.73418000
0.07200000,0.46443070,30.08209000
0.07250000,0.46565140,29.09940000
0.07300000,0.46443070,28.29066000
0.07350000,0.46565140,28.52260000
0.07400000,0.46327100,27.31101000
0.07450000,0.46565140,28.98343000
0.07500000,0.46443070,29.73418000
0.07550000,0.46565140,28.11975000
0.07600000,0.46565140,28.34864000
0.07650000,0.46443070,28.11975000
0.07700000,0.46443070,30.08209000
0.07750000,0.46443070,29.21537000
0.07800000,0.46565140,29.56023000
0.07850000,0.46565140,29.27335000
0.07900000,0.46443070,29.04141000
0.07950000,0.46443070,30.19501000
0.08000000,0.46565140,30.31098000
0.08050000,0.46443070,29.73418000
0.08100000,0.46565140,29.33134000
0.08150000,0.46443070,28.58058000
0.08200000,0.46443070,27.77184000
0.08250000,0.46443070,28.63857000
0.08300000,0.46443070,29.56023000
0.08350000,0.46443070,29.21537000
0.08400000,0.46327100,28.23572000
0.08450000,0.46443070,30.31098000
0.08500000,0.46443070,30.94577000
0.08550000,0.46565140,28.23572000
0.08600000,0.46565140,28.81252000
0.08650000,0.46443070,29.56023000
0.08700000,0.46443070,30.48494000
0.08750000,0.46443070,28.52260000
0.08800000,0.46327100,30.08209000
0.08850000,0.46443070,30.42695000
0.08900000,0.46327100,28.87051000
0.08950000,0.46327100,30.13703000
0.09000000,0.46327100,30.88778000
0.09050000,0.46443070,29.21537000
0.09100000,0.46327100,27.77184000
0.09150000,0.46327100,27.65587000
0.09200000,0.46443070,29.85015000
0.09250000,0.46327100,29.50529000
0.09300000,0.46327100,27.25303000
0.09350000,0.46327100,29.56023000
0.09400000,0.46327100,27.54296000
0.09450000,0.46211130,30.71688000
0.09500000,0.46443070,29.79217000
0.09550000,0.46327100,30.02411000
0.09600000,0.46211130,30.82980000
0.09650000,0.46327100,27.60094000
0.09700000,0.46443070,30.13703000
0.09750000,0.46327100,31.35167000
0.09800000,0.46327100,28.81252000
0.09850000,0.46327100,28.06177000
0.09900000,0.46327100,29.56023000
0.09950000,0.46327100,28.52260000
0.10000000,0.46327100,29.33134000
0.10050000,0.46211130,27.07907000
0.10100000,0.46211130,30.02411000
0.10150000,0.46327100,30.08209000
0.10200000,0.46211130,29.04141000
0.10250000,0.46327100,29.33134000
0.10300000,0.46211130,31.46458000
0.10350000,0.46211130,29.96612000
0.10400000,0.46211130,29.33134000
0.10450000,0.46327100,28.58058000
0.10500000,0.46443070,28.52260000
0.10550001,0.46443070,30.02411000
0.10600001,0.46211130,30.60091000
0.10650001,0.46211130,29.73418000
0.10700001,0.46211130,28.34864000
0.10750001,0.46211130,29.09940000
0.10800001,0.46327100,30.13703000
0.10850001,0.46211130,29.73418000
0.10900001,0.46327100,28.63857000
0.10950001,0.46211130,28.92544000
0.11000001,0.46211130,29.44731000
0.11050001,0.46095160,30.88778000
0.11100001,0.46327100,29.67620000
0.11150001,0.46211130,28.52260000
0.11200001,0.46211130,31.35167000
0.11250001,0.46211130,31.29368000
0.11300001,0.46211130,30.54292000
0.11350001,0.46327100,28.92544000
0.11400001,0.46211130,29.21537000
0.11450001,0.46211130,29.90814000
0.11500001,0.46211130,29.44731000
0.11550001,0.46211130,29.85015000
0.11600001,0.46095160,29.04141000
0.11650001,0.46211130,29.96612000
0.11700001,0.46095160,27.88781000
0.11750001,0.46211130,29.61821000
0.11800001,0.46211130,31.29368000
0.11850001,0.46095160,30.42695000
0.11900001,0.46327100,28.00378000
0.11950001,0.46327100,29.21537000
0.12000001,0.46095160,28.17774000
0.12050001,0.46211130,30.19501000
0.12100001,0.46095160,29.73418000
0.12150001,0.46095160,29.90814000
0.12200001,0.46211130,30.02411000
0.12250001,0.45979190,29.61821000
0.12300001,0.45979190,31.23569000
0.12350001,0.46095160,29.73418000
0.12400001,0.46095160,28.63857000
0.12450001,0.46095160,29.21537000
0.12500001,0.46095160,28.81252000
0.12550001,0.46211130,29.27335000
0.12600001,0.46095160,30.08209000
0.12650001,0.46211130,29.90814000
0.12700001,0.46095160,29.50529000
0.12750001,0.46211130,29.61821000
0.12800001,0.46211130,30.60091000
0.12850001,0.45979190,30.19501000
0.12900001,0.46095160,31.46458000
0.12950001,0.46095160,30.19501000
0.13000001,0.46211130,29.33134000
0.13050001,0.46095160,30.31098000
0.13100001,0.45979190,28.81252000
0.13150001,0.45979190,28.81252000
0.13200001,0.46095160,27.88781000
0.13250001,0.46095160,29.67620000
0.13300001,0.46095160,29.61821000
0.13350001,0.46095160,29.38932000
0.13400001,0.45863220,29.50529000
0.13450001,0.45979190,29.79217000
0.13500001,0.46095160,29.96612000
0.13550001,0.45863220,29.96612000
0.13600001,0.46095160,29.15738000
0.13650001,0.46095160,29.96612000
0.13700001,0.46095160,29.56023000
0.13750001,0.46095160,28.87051000
0.13800001,0.46095160,29.73418000
0.13850001,0.46095160,31.98645000
0.13900001,0.45979190,29.44731000
0.13950001,0.45979190,30.65889000
0.14000001,0.45979190,30.94577000
0.14050001,0.45863220,29.67620000
0.14100001,0.45979190,31.46458000
0.14150001,0.45979190,29.04141000
0.14200001,0.45979190,27.60094000
0.14250001,0.45863220,29.85015000
0.14300001,0.45863220,29.79217000
0.14350001,0.45863220,27.71386000
0.14400001,0.45979190,28.40663000
0.14450001,0.45863220,31.23569000
0.14500001,0.45979190,29.61821000
0.14550001,0.45979190,29.21537000
0.14600001,0.45863220,29.04141000
0.14650001,0.45979190,28.98343000
0.14700001,0.45863220,29.09940000
0.14750001,0.45979190,29.33134000
0.14800001,0.45979190,28.29066000
0.14850001,0.45863220,28.17774000
0.14900001,0.45979190,32.21534000
0.14950001,0.45979190,29.33134000
0.15000001,0.45979190,27.60094000
0.15050001,0.45863220,29.85015000
0.15100001,0.45979190,29.85015000
0.15150001,0.45979190,28.69655000
0.15200001,0.45979190,29.73418000
0.15250001,0.45863220,28.29066000
0.15300001,0.45863220,30.31098000
0.15350001,0.45863220,30.94577000
0.15400001,0.45979190,31.29368000
0.15450001,0.45863220,28.58058000
0.15500001,0.45863220,28.46461000
0.15550001,0.45863220,27.31101000
0.15600001,0.45741140,31.11972000
0.15650001,0.45863220,29.27335000
0.15700001,0.45863220,29.90814000
0.15750001,0.45741140,29.50529000
0.15800001,0.45741140,31.46458000
0.15850001,0.45741140,29.85015000
0.15900001,0.45979190,30.94577000
0.15950001,0.45863220,30.60091000
0.16000001,0.45863220,29.79217000
0.16050001,0.45863220,29.79217000
0.16100001,0.45741140,28.81252000
0.16150001,0.45863220,30.19501000
0.16200001,0.45863220,30.54292000
0.16250001,0.45863220,29.90814000
0.16300001,0.45863220,29.38932000
0.16350001,0.45741140,29.96612000
0.16400001,0.45625170,27.88781000
0.16450001,0.45863220,28.92544000
0.16500001,0.45741140,27.54296000
0.16550001,0.45741140,28.29066000
0.16600001,0.45741140,30.08209000
0.16650001,0.45741140,29.50529000
0.16700001,0.45741140,30.77181000
0.16750001,0.45741140,29.67620000
0.16800001,0.45741140,30.71688000
0.16850001,0.45741140,31.23569000
0.16900001,0.45741140,31.58055000
0.16950001,0.45741140,28.40663000
0.17000001,0.45863220,28.98343000
0.17050001,0.45741140,30.08209000
0.17100001,0.45741140,29.09940000
0.17150001,0.45863220,27.42698000
0.17200001,0.45741140,29.61821000
0.17250001,0.45741140,28.40663000
0.17300001,0.45625170,28.29066000
0.17350001,0.45863220,30.31098000
0.17400001,0.45741140,29.33134000
0.17450001,0.45741140,30.48494000
0.17500001,0.45741140,27.71386000
0.17550001,0.45625170,29.09940000
0.17600001,0.45741140,28.40663000
0.17650001,0.45625170,31.29368000
0.17700001,0.45741140,27.82983000
0.17750001,0.45625170,31.23569000
0.17800001,0.45741140,30.31098000
0.17850001,0.45741140,29.56023000
0.17900001,0.45625170,28.29066000
0.17950001,0.45625170,28.40663000
0.18000001,0.45625170,30.02411000
0.18050001,0.45741140,28.98343000
0.18100001,0.45509200,30.88778000
0.18150001,0.45625170,28.52260000
0.18200001,0.45625170,28.46461000
0.18250001,0.45625170,29.21537000
0.18300001,0.45625170,29.73418000
0.18350001,0.45625170,29.96612000
0.18400001,0.45625170,29.33134000
0.18450001,0.45625170,30.13703000
0.18500001,0.45625170,29.61821000
0.18550001,0.45625170,28.52260000
0.18600001,0.45625170,30.77181000
0.18650001,0.45741140,29.73418000
0.18700001,0.45625170,31.06174000
0.18750001,0.45509200,29.61821000
0.18800001,0.45625170,28.98343000
0.18850001,0.45625170,27.65587000
0.18900001,0.45509200,30.08209000
0.18950001,0.45509200,28.75454000
0.19000001,0.45509200,29.21537000
0.19050001,0.45625170,29.85015000
0.19100001,0.45625170,28.81252000
0.19150001,0.45509200,28.98343000
0.19200001,0.45509200,29.61821000
0.19250001,0.45509200,30.65889000
0.19300001,0.45625170,28.23572000
0.19350001,0.45625170,28.29066000
0.19400001,0.45509200,29.73418000
0.19450001,0.45625170,28.58058000
0.19500001,0.45625170,30.60091000
0.19550001,0.45509200,26.15742000
0.19600001,0.45625170,27.65587000
0.19650001,0.45625170,29.21537000
0.19700001,0.45625170,30.94577000
0.19750001,0.45393230,31.23569000
0.19800001,0.45509200,27.88781000
0.19850001,0.45509200,28.92544000
0.19900001,0.45509200,30.19501000
0.19950001,0.45509200,29.79217000
0.20000001,0.45393230,30.02411000
0.20050001,0.45625170,29.09940000
0.20100001,0.45393230,29.61821000
0.20150001,0.45509200,30.02411000
0.20200001,0.45509200,30.08209000
0.20250001,0.45509200,30.31098000
0.20300001,0.45509200,29.21537000
0.20350001,0.45509200,28.69655000
0.20400001,0.45509200,29.44731000
0.20450001,0.45509200,28.92544000
0.20500001,0.45393230,30.02411000
0.20550001,0.45393230,29.15738000
0.20600001,0.45393230,30.94577000
0.20650001,0.45393230,27.88781000
0.20700001,0.45277260,28.98343000
0.20750001,0.45509200,29.15738000
0.20800001,0.45509200,31.00375000
0.20850001,0.45509200,28.87051000
0.20900001,0.45393230,29.09940000
0.20950001,0.45393230,30.54292000
0.21000001,0.45393230,28.87051000
0.21050001,0.45509200,30.82980000
0.21100001,0.45393230,29.04141000
0.21150001,0.45393230,26.38630000
0.21200001,0.45509200,30.48494000
0.21250001,0.45393230,30.48494000
0.21300001,0.45509200,30.48494000
0.21350001,0.45509200,29.27335000
0.21400001,0.45509200,29.04141000
0.21450001,0.45277260,29.21537000
0.21500001,0.45509200,30.25300000
0.21550001,0.45393230,29.96612000
0.21600001,0.45393230,28.69655000
0.21650001,0.45509200,28.92544000
0.21700001,0.45393230,30.31098000
0.21750001,0.45393230,28.58058000
0.21800001,0.45277260,29.04141000
0.21850001,0.45277260,29.44731000
0.21900001,0.45509200,29.44731000
0.21950001,0.45393230,29.96612000
0.22000001,0.45277260,29.61821000
0.22050001,0.45277260,28.81252000
0.22100001,0.45277260,29.09940000
0.22150001,0.45277260,28.98343000
0.22200001,0.45393230,28.92544000
0.22250001,0.45277260,28.98343000
0.22300001,0.45393230,26.38630000
0.22350001,0.45277260,29.90814000
0.22400001,0.45277260,30.25300000
0.22450001,0.45277260,29.15738000
0.22500001,0.45393230,29.96612000
0.22550001,0.45277260,28.00378000
0.22600001,0.45277260,29.33134000
0.22650001,0.45393230,29.56023000
0.22700001,0.45393230,29.44731000
0.22750001,0.45155190,28.46461000
0.22800001,0.45277260,28.29066000
0.22850001,0.45277260,28.06177000
0.22900001,0.45277260,29.15738000
0.22950001,0.45039220,28.29066000
0.23000001,0.45277260,28.92544000
0.23050001,0.45277260,29.27335000
0.23100001,0.45277260,27.94580000
0.23150001,0.45277260,27.71386000
0.23200001,0.45277260,30.42695000
0.23250001,0.45277260,27.77184000
0.23300001,0.45155190,29.33134000
0.23350001,0.45155190,28.81252000
0.23400001,0.45155190,27.13706000
0.23450001,0.45393230,29.73418000
0.23500001,0.45155190,28.29066000
0.23550001,0.45155190,30.13703000
0.23600001,0.45155190,30.31098000
0.23650001,0.45155190,29.56023000
0.23700001,0.45277260,28.98343000
0.23750001,0.45155190,30.02411000
0.23800001,0.45277260,28.87051000
0.23850001,0.45155190,28.63857000
0.23900001,0.45277260,30.36897000
0.23950001,0.45277260,28.23572000
0.24000001,0.45039220,29.67620000
0.24050001,0.45155190,28.17774000
0.24100001,0.45277260,27.77184000
0.24150001,0.45155190,27.65587000
0.24200001,0.45155190,31.40660000
0.24250001,0.45155190,30.02411000
0.24300001,0.45155190,30.42695000
0.24350001,0.45155190,30.19501000
0.24400001,0.45155190,29.09940000
0.24450001,0.45039220,28.40663000
0.24500001,0.45155190,29.79217000
0.24550001,0.45155190,30.54292000
0.24600001,0.45155190,30.88778000
0.24650001,0.45155190,30.19501000
0.24700001,0.45155190,29.96612000
0.24750001,0.45155190,29.15738000
0.24800001,0.45039220,30.36897000
0.24850001,0.45039220,29.09940000
0.24900001,0.45155190,30.31098000
0.24950001,0.45155190,30.48494000
0.25000001,0.45155190,28.29066000
0.25050001,0.45155190,29.79217000
0.25100001,0.45039220,28.81252000
0.25150001,0.45039220,29.73418000
0.25200001,0.44923250,30.08209000
0.25250001,0.45155190,29.79217000
0.25300001,0.45039220,29.61821000
0.25350001,0.45039220,29.61821000
0.25400001,0.45155190,27.25303000
0.25450001,0.45039220,28.23572000
0.25500001,0.45155190,28.63857000
0.25550001,0.45155190,28.92544000
0.25600001,0.44923250,28.11975000
0.25650001,0.44923250,29.61821000
0.25700001,0.44923250,29.61821000
0.25750001,0.44923250,29.50529000
0.25800001,0.45039220,29.50529000
0.25850001,0.45155190,30.02411000
0.25900001,0.44923250,29.09940000
0.25950001,0.45039220,29.09940000
0.26000001,0.44923250,30.31098000
0.26050001,0.45039220,27.94580000
0.26100001,0.44923250,28.11975000
0.26150001,0.45039220,29.09940000
0.26200001,0.45039220,30.48494000
0.26250001,0.45039220,29.79217000
0.26300001,0.44923250,29.85015000
0.26350001,0.45039220,30.42695000
0.26400001,0.44923250,30.19501000
0.26450001,0.44923250,31.23569000
0.26500001,0.44923250,29.56023000
0.26550001,0.44923250,28.92544000
0.26600001,0.44923250,29.15738000
0.26650001,0.44923250,29.44731000
0.26700001,0.45039220,29.56023000
0.26750001,0.44807280,28.69655000
0.26800001,0.44923250,31.81249000
0.26850001,0.45039220,28.98343000
0.26900001,0.44923250,28.46461000
0.26950001,0.44923250,28.06177000
0.27000001,0.44923250,30.54292000
0.27050001,0.44923250,28.98343000
0.27100001,0.45039220,28.58058000
0.27150001,0.44923250,27.82983000
0.27200001,0.44923250,29.33134000
0.27250001,0.45039220,29.96612000
0.27300001,0.44923250,28.69655000
0.27350001,0.44923250,31.00375000
0.27400001,0.44923250,31.00375000
0.27450001,0.44923250,28.00378000
0.27500001,0.44923250,28.98343000
0.27550001,0.45039220,29.09940000
0.27600001,0.44807280,29.33134000
0.27650001,0.44807280,28.87051000
0.27700001,0.44807280,28.69655000
0.27750001,0.44923250,28.29066000
0.27800001,0.44923250,29.56023000
0.27850001,0.44807280,28.52260000
0.27900001,0.44923250,27.88781000
0.27950001,0.44807280,28.34864000
0.28000001,0.44923250,29.15738000
0.28050001,0.44807280,29.79217000
0.28100001,0.44923250,28.63857000
0.28150001,0.44923250,27.42698000
0.28200001,0.45039220,28.92544000
0.28250001,0.44807280,27.82983000
0.28300001,0.44807280,29.50529000
0.28350001,0.44923250,30.48494000
0.28400001,0.45039220,28.81252000
0.28450001,0.44691310,28.92544000
0.28500001,0.44923250,26.90817000
0.28550001,0.44807280,26.79220000
0.28600001,0.44807280,28.63857000
0.28650001,0.44807280,28.17774000
0.28700001,0.44691310,28.00378000
0.28750001,0.44691310,28.63857000
0.28800001,0.44807280,29.96612000
0.28850001,0.44807280,28.92544000
0.28900001,0.44923250,29.15738000
0.28950001,0.44923250,28.98343000
0.29000001,0.44807280,30.02411000
0.29050001,0.44807280,28.34864000
0.29100001,0.44691310,29.85015000
0.29150001,0.44691310,28.69655000
0.29200001,0.44691310,29.09940000
0.29250001,0.44807280,29.56023000
0.29300001,0.44807280,28.40663000
0.29350001,0.44691310,28.52260000
0.29400001,0.44807280,27.77184000
0.29450001,0.44691310,30.54292000
0.29500001,0.44691310,29.21537000
0.29550001,0.44807280,28.75454000
0.29600001,0.44575330,27.65587000
0.29650001,0.44691310,30.25300000
0.29700001,0.44691310,27.25303000
0.29750001,0.44691310,29.09940000
0.29800001,0.44691310,29.73418000
0.29850001,0.44691310,29.09940000
0.29900001,0.44807280,28.58058000
0.29950001,0.44691310,28.63857000
0.30000001,0.44807280,31.35167000
0.30050001,0.44691310,29.67620000
0.30100001,0.44691310,29.90814000
0.30150001,0.44807280,29.09940000
0.30200001,0.44691310,32.33131000
0.30250001,0.44691310,30.48494000
0.30300001,0.44691310,29.33134000
0.30350001,0.44575330,28.34864000
0.30400001,0.44575330,29.09940000
0.30450001,0.44691310,28.87051000
0.30500001,0.44691310,29.15738000
0.30550001,0.44575330,28.69655000
0.30600001,0.44691310,30.19501000
0.30650001,0.44691310,29.27335000
0.30700001,0.44691310,29.50529000
0.30750001,0.44575330,28.06177000
0.30800001,0.44575330,27.88781000
0.30850001,0.44691310,29.09940000
0.30900001,0.44575330,28.00378000
0.30950001,0.44691310,30.02411000
0.31000001,0.44453260,28.52260000
0.31050001,0.44691310,29.33134000
0.31100001,0.44575330,28.75454000
0.31150001,0.44453260,29.21537000
0.31200001,0.44575330,28.17774000
0.31250001,0.44575330,28.98343000
0.31300001,0.44453260,28.81252000
0.31350001,0.44691310,28.23572000
0.31400001,0.44453260,29.56023000
0.31450001,0.44453260,29.44731000
0.31500001,0.44691310,27.48497000
0.31550001,0.44691310,28.69655000
0.31600002,0.44691310,28.52260000
0.31650002,0.44453260,28.29066000
0.31700002,0.44575330,28.00378000
0.31750002,0.44575330,27.54296000
0.31800002,0.44575330,30.19501000
0.31850002,0.44575330,27.42698000
0.31900002,0.44575330,29.04141000
0.31950002,0.44575330,28.69655000
0.32000002,0.44575330,28.75454000
0.32050002,0.44575330,29.21537000
0.32100002,0.44453260,29.38932000
0.32150002,0.44575330,27.77184000
0.32200002,0.44453260,30.36897000
0.32250002,0.44575330,29.15738000
0.32300002,0.44575330,28.98343000
0.32350002,0.44575330,28.81252000
0.32400002,0.44575330,29.21537000
0.32450002,0.44575330,29.33134000
0.32500002,0.44453260,29.90814000
0.32550002,0.44575330,30.02411000
0.32600002,0.44575330,28.00378000
0.32650002,0.44575330,29.04141000
0.32700002,0.44575330,28.87051000
0.32750002,0.44453260,30.36897000
0.32800002,0.44575330,28.63857000
0.32850002,0.44453260,29.33134000
0.32900002,0.44575330,29.67620000
0.32950002,0.44453260,31.06174000
0.33000002,0.44575330,28.81252000
0.33050002,0.44575330,28.00378000
0.33100002,0.44453260,29.79217000
0.33150002,0.44453260,28.17774000
0.33200002,0.44575330,27.36900000
0.33250002,0.44337290,27.94580000
0.33300002,0.44453260,29.85015000
0.33350002,0.44337290,28.69655000
0.33400002,0.44453260,28.81252000
0.33450002,0.44453260,29.85015000
0.33500002,0.44453260,29.38932000
0.33550002,0.44453260,29.21537000
0.33600002,0.44575330,28.81252000
0.33650002,0.44453260,30.25300000
0.33700002,0.44453260,28.34864000
0.33750002,0.44337290,27.71386000
0.33800002,0.44337290,29.50529000
0.33850002,0.44453260,30.77181000
0.33900002,0.44453260,28.63857000
0.33950002,0.44453260,27.88781000
0.34000002,0.44337290,27.25303000
0.34050002,0.44337290,27.94580000
0.34100002,0.44453260,28.40663000
0.34150002,0.44575330,27.71386000
0.34200002,0.44337290,29.50529000
0.34250002,0.44337290,28.11975000
0.34300002,0.44453260,28.11975000
0.34350002,0.44221320,29.04141000
0.34400002,0.44221320,28.81252000
0.34450002,0.44337290,29.04141000
0.34500002,0.44337290,29.44731000
0.34550002,0.44337290,29.79217000
0.34600002,0.44337290,28.06177000
0.34650002,0.44337290,28.17774000
0.34700002,0.44221320,29.79217000
0.34750002,0.44337290,28.11975000
0.34800002,0.44337290,29.85015000
0.34850002,0.44337290,30.65889000
0.34900002,0.44337290,29.15738000
0.34950002,0.44337290,28.92544000
0.35000002,0.44337290,28.87051000
0.35050002,0.44105350,29.44731000
0.35100002,0.44221320,28.00378000
0.35150002,0.44337290,28.00378000
0.35200002,0.44337290,28.40663000
0.35250002,0.44337290,30.31098000
0.35300002,0.44337290,29.67620000
0.35350002,0.44337290,26.79220000
0.35400002,0.44221320,29.90814000
0.35450002,0.44221320,29.09940000
0.35500002,0.44221320,30.08209000
0.35550002,0.44337290,29.38932000
0.35600002,0.44221320,29.67620000
0.35650002,0.44105350,30.31098000
0.35700002,0.44337290,28.29066000
0.35750002,0.44337290,29.85015000
0.35800002,0.44221320,27.48497000
0.35850002,0.44105350,28.98343000
0.35900002,0.44221320,28.34864000
0.35950002,0.44221320,29.67620000
0.36000002,0.44221320,28.69655000
0.36050002,0.44221320,28.81252000
0.36100002,0.44105350,28.17774000
0.36150002,0.44221320,28.75454000
0.36200002,0.44221320,29.56023000
0.36250002,0.44221320,30.71688000
0.36300002,0.44221320,29.21537000
0.36350002,0.44105350,29.27335000
0.36400002,0.44221320,29.09940000
0.36450002,0.44337290,29.61821000
0.36500002,0.44221320,28.23572000
0.36550002,0.44221320,28.63857000
0.36600002,0.44105350,30.42695000
0.36650002,0.44105350,28.58058000
0.36700002,0.44105350,30.19501000
0.36750002,0.44337290,29.04141000
0.36800002,0.44221320,30.48494000
0.36850002,0.44221320,29.09940000
0.36900002,0.44221320,28.40663000
0.36950002,0.44105350,29.61821000
0.37000002,0.44105350,30.25300000
0.37050002,0.44105350,29.09940000
0.37100002,0.44105350,29.85015000
0.37150002,0.44105350,30.19501000
0.37200002,0.44221320,29.85015000
0.37250002,0.44105350,30.13703000
0.37300002,0.44105350,29.09940000
0.37350002,0.44105350,28.69655000
0.37400002,0.44105350,29.15738000
0.37450002,0.44105350,29.15738000
0.37500002,0.44221320,30.48494000
0.37550002,0.44105350,29.61821000
0.37600002,0.44105350,28.63857000
0.37650002,0.44105350,28.06177000
0.37700002,0.44105350,29.44731000
0.37750002,0.43989380,28.29066000
0.37800002,0.43989380,29.09940000
0.37850002,0.43989380,27.48497000
0.37900002,0.44105350,29.33134000
0.37950002,0.44105350,29.04141000
0.38000002,0.43989380,28.75454000
0.38050002,0.44105350,29.27335000
0.38100002,0.43989380,30.94577000
0.38150002,0.44105350,29.96612000
0.38200002,0.43989380,30.25300000
0.38250002,0.43989380,29.79217000
0.38300002,0.44105350,28.75454000
0.38350002,0.44105350,28.17774000
0.38400002,0.43989380,29.38932000
0.38450002,0.44105350,28.34864000
0.38500002,0.44105350,29.56023000
0.38550002,0.44105350,30.25300000
0.38600002,0.44221320,30.19501000
0.38650002,0.43989380,29.56023000
0.38700002,0.43989380,28.75454000
