Time / sec	Linewidth / MHz
6798.757000	0.116527
6799.764000	0.103202
6800.771000	0.095101
6801.779000	0.145506
6802.784000	0.118518
6803.791000	0.104075
6804.799000	0.130481
6805.807000	0.120324
6806.812000	0.246662
6807.815000	0.127213
6808.820000	0.116871
6809.828000	0.120016
6810.834000	0.117175
6811.841000	0.124185
6812.847000	0.082694
6813.857000	0.162212
6814.863000	0.107789
6815.869000	0.108745
6816.877000	0.093960
6817.884000	0.124635
6818.889000	0.117921
6819.895000	0.119966
6820.899000	0.244382
6821.899000	0.188765
6822.902000	0.145592
6823.908000	0.158668
6824.914000	0.158811
6825.920000	0.227720
6826.922000	0.228729
6827.924000	0.140081
6828.929000	0.140108
6829.935000	0.102911
6830.942000	0.074865
6831.952000	0.098811
6832.961000	0.217452
6833.965000	0.076936
6834.975000	0.064550
6835.986000	0.099966
6836.993000	0.122622
6837.998000	0.112576
6839.005000	0.104978
6840.012000	0.095591
6841.019000	0.095291
6842.029000	0.123270
6843.034000	0.125695
6844.040000	0.112751
6845.047000	0.108172
6846.053000	0.156809
6847.059000	0.115791
6848.066000	0.117539
6849.073000	0.108161
6850.082000	0.235552
6851.082000	0.123993
6852.088000	0.139281
6853.094000	0.107696
6854.103000	0.107047
6855.109000	0.148482
6856.114000	0.104916
6857.121000	0.113078
6858.128000	0.091107
6859.136000	0.115280
6860.142000	0.116946
6861.147000	0.119910
6862.151000	0.113780
6863.157000	0.127930
6864.162000	0.123660
6865.168000	0.124361
6866.174000	0.144045
6867.177000	0.084415
6868.186000	0.088481
6869.196000	0.084398
6870.207000	0.087780
6871.216000	0.105226
6872.222000	0.100484
6873.233000	0.159607
6874.237000	0.110021
6875.246000	0.106906
6876.253000	0.111464
6877.260000	0.099397
6878.270000	0.126528
6879.278000	0.116603
