Machine Module,N9322C,CN0743A505
1.00E+09,-6.41E+01,
1.00E+09,-6.61E+01,
1.00E+09,-6.41E+01,
1.00E+09,-6.17E+01,
1.00E+09,-6.60E+01,
1.00E+09,-6.35E+01,
1.00E+09,-6.40E+01,
1.00E+09,-6.38E+01,
1.00E+09,-6.46E+01,
1.00E+09,-6.40E+01,
1.00E+09,-6.34E+01,
1.00E+09,-6.30E+01,
1.00E+09,-6.25E+01,
1.00E+09,-6.04E+01,
1.00E+09,-6.11E+01,
1.00E+09,-6.00E+01,
1.00E+09,-5.89E+01,
1.00E+09,-5.72E+01,
1.00E+09,-5.78E+01,
1.00E+09,-5.79E+01,
1.00E+09,-5.46E+01,
1.00E+09,-5.19E+01,
1.00E+09,-5.04E+01,
1.00E+09,-5.05E+01,
1.00E+09,-4.65E+01,
1.00E+09,-4.37E+01,
1.00E+09,-4.30E+01,
1.00E+09,1.58E+01,
1.00E+09,-4.31E+01,
1.00E+09,-4.23E+01,
1.00E+09,-4.79E+01,
1.00E+09,-4.91E+01,
1.00E+09,-5.18E+01,
1.00E+09,-5.28E+01,
1.00E+09,-5.41E+01,
1.00E+09,-5.24E+01,
1.00E+09,-5.73E+01,
1.00E+09,-5.78E+01,
1.00E+09,-5.96E+01,
1.00E+09,-5.91E+01,
1.00E+09,-5.93E+01,
1.00E+09,-5.94E+01,
1.00E+09,-6.14E+01,
1.00E+09,-5.94E+01,
1.00E+09,-6.09E+01,
1.00E+09,-6.30E+01,
1.00E+09,-6.40E+01,
1.00E+09,-6.27E+01,
1.00E+09,-6.35E+01,
1.00E+09,-6.31E+01,
1.00E+09,-6.43E+01,
1.00E+09,-6.43E+01,
1.00E+09,-6.39E+01,
1.00E+09,-6.63E+01,
1.00E+09,-6.37E+01,
1.00E+09,-6.43E+01,
1.00E+09,-6.36E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.52E+01,
1.00E+09,-6.86E+01,
1.00E+09,-6.61E+01,
1.00E+09,-6.42E+01,
1.00E+09,-6.53E+01,
1.00E+09,-6.55E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.49E+01,
1.00E+09,-6.55E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.48E+01,
1.00E+09,-6.53E+01,
1.00E+09,-6.49E+01,
1.00E+09,-6.54E+01,
1.00E+09,-6.83E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.67E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.59E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.62E+01,
1.00E+09,-6.70E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.58E+01,
1.00E+09,-6.69E+01,
1.00E+09,-6.67E+01,
1.00E+09,-6.97E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.91E+01,
1.00E+09,-6.86E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.96E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.64E+01,
1.00E+09,-6.77E+01,
1.00E+09,-7.02E+01,
1.00E+09,-6.75E+01,
1.00E+09,-6.69E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.52E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.70E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.61E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.78E+01,
1.00E+09,-6.60E+01,
1.00E+09,-6.86E+01,
1.00E+09,-6.70E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.88E+01,
1.00E+09,-5.98E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.70E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.89E+01,
1.00E+09,-6.76E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.92E+01,
1.00E+09,-6.79E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.79E+01,
1.00E+09,-6.86E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.67E+01,
1.00E+09,-6.81E+01,
1.00E+09,-6.72E+01,
1.00E+09,-6.81E+01,
1.00E+09,-6.93E+01,
1.00E+09,-6.92E+01,
1.00E+09,-6.75E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.71E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.71E+01,
1.00E+09,-6.79E+01,
1.00E+09,-6.64E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.95E+01,
1.00E+09,-6.69E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.83E+01,
1.00E+09,-6.93E+01,
1.00E+09,-7.11E+01,
1.00E+09,-6.87E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.93E+01,
1.00E+09,-6.90E+01,
1.00E+09,-6.49E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.65E+01,
1.00E+09,-6.96E+01,
1.00E+09,-6.89E+01,
1.00E+09,-6.87E+01,
1.00E+09,-6.83E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.79E+01,
1.00E+09,-6.95E+01,
1.00E+09,-7.01E+01,
1.00E+09,-6.94E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.55E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.93E+01,
1.00E+09,-6.89E+01,
1.00E+09,-6.89E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.97E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.63E+01,
1.00E+09,-6.59E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.70E+01,
1.00E+09,-6.94E+01,
1.00E+09,-6.87E+01,
1.00E+09,-6.80E+01,
1.00E+09,-6.68E+01,
1.00E+09,-6.91E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.97E+01,
1.00E+09,-6.81E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.65E+01,
1.00E+09,-6.39E+01,
1.00E+09,-6.79E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.75E+01,
1.00E+09,-6.60E+01,
1.00E+09,-6.57E+01,
1.00E+09,-6.59E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.74E+01,
1.00E+09,-7.00E+01,
1.00E+09,-6.84E+01,
1.00E+09,-6.78E+01,
1.00E+09,-6.74E+01,
1.00E+09,-6.81E+01,
1.00E+09,-6.64E+01,
1.00E+09,-6.87E+01,
1.00E+09,-6.75E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.87E+01,
1.00E+09,-6.73E+01,
1.00E+09,-6.67E+01,
1.00E+09,-6.82E+01,
1.00E+09,-6.75E+01,
1.00E+09,-6.86E+01,
1.00E+09,-6.90E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.81E+01,
1.00E+09,-6.92E+01,
1.00E+09,-6.91E+01,
1.00E+09,-6.89E+01,
1.00E+09,-6.78E+01,
1.00E+09,-6.53E+01,
1.00E+09,-6.56E+01,
1.00E+09,-6.85E+01,
1.00E+09,-7.02E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.78E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.55E+01,
1.00E+09,-6.62E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.85E+01,
1.00E+09,-6.77E+01,
1.00E+09,-6.66E+01,
1.00E+09,-6.88E+01,
1.00E+09,-6.92E+01,
1.00E+09,-6.88E+01,
