Machine Module,N9322C,CN0743A505
+9.987263705e+08,-6.698442841e+01,
+9.987429112e+08,-6.884535980e+01,
+9.987594518e+08,-6.770417023e+01,
+9.987759925e+08,-6.815604401e+01,
+9.987925331e+08,-6.802329254e+01,
+9.988090737e+08,-6.692536163e+01,
+9.988256144e+08,-6.883451843e+01,
+9.988421550e+08,-6.805715942e+01,
+9.988586957e+08,-6.813771057e+01,
+9.988752363e+08,-6.748554230e+01,
+9.988917770e+08,-6.673236847e+01,
+9.989083176e+08,-6.839804840e+01,
+9.989248582e+08,-6.746772003e+01,
+9.989413989e+08,-6.859320068e+01,
+9.989579395e+08,-6.758318329e+01,
+9.989744802e+08,-6.820899200e+01,
+9.989910208e+08,-6.875866699e+01,
+9.990075615e+08,-6.633538055e+01,
+9.990241021e+08,-6.897926331e+01,
+9.990406427e+08,-6.746693420e+01,
+9.990571834e+08,-6.704196167e+01,
+9.990737240e+08,-6.759892273e+01,
+9.990902647e+08,-6.878786469e+01,
+9.991068053e+08,-6.515879059e+01,
+9.991233460e+08,-6.866020203e+01,
+9.991398866e+08,-6.679174805e+01,
+9.991564272e+08,-6.696363831e+01,
+9.991729679e+08,-6.748440552e+01,
+9.991895085e+08,-6.682197571e+01,
+9.992060492e+08,-6.776756287e+01,
+9.992225898e+08,-6.918572235e+01,
+9.992391305e+08,-6.708731842e+01,
+9.992556711e+08,-6.741186523e+01,
+9.992722117e+08,-6.490290833e+01,
+9.992887524e+08,-6.561666107e+01,
+9.993052930e+08,-6.539653778e+01,
+9.993218337e+08,-6.471837616e+01,
+9.993383743e+08,-6.523003387e+01,
+9.993549149e+08,-6.647318268e+01,
+9.993714556e+08,-6.300563431e+01,
+9.993879962e+08,-6.489897919e+01,
+9.994045369e+08,-6.895701599e+01,
+9.994210775e+08,-6.623456573e+01,
+9.994376182e+08,-6.791239166e+01,
+9.994541588e+08,-6.623429108e+01,
+9.994706994e+08,-6.640497589e+01,
+9.994872401e+08,-6.574152374e+01,
+9.995037807e+08,-6.496800232e+01,
+9.995203214e+08,-6.632936096e+01,
+9.995368620e+08,-6.253800583e+01,
+9.995534027e+08,-6.526222992e+01,
+9.995699433e+08,-6.406214142e+01,
+9.995864839e+08,-6.281950378e+01,
+9.996030246e+08,-6.530879974e+01,
+9.996195652e+08,-6.526586151e+01,
+9.996361059e+08,-6.305946350e+01,
+9.996526465e+08,-6.359623337e+01,
+9.996691872e+08,-6.363731003e+01,
+9.996857278e+08,-6.133482361e+01,
+9.997022684e+08,-6.217786026e+01,
+9.997188091e+08,-6.290303421e+01,
+9.997353497e+08,-6.163781357e+01,
+9.997518904e+08,-5.778562546e+01,
+9.997684310e+08,-6.064281464e+01,
+9.997849716e+08,-6.156410217e+01,
+9.998015123e+08,-6.156086731e+01,
+9.998180529e+08,-5.894094086e+01,
+9.998345936e+08,-5.884077072e+01,
+9.998511342e+08,-5.551344681e+01,
+9.998676749e+08,-5.614960861e+01,
+9.998842155e+08,-5.525812912e+01,
+9.999007561e+08,-5.444948578e+01,
+9.999172968e+08,-5.296550751e+01,
+9.999338374e+08,-5.014606476e+01,
+9.999503781e+08,-4.679644012e+01,
+9.999669187e+08,-4.538782120e+01,
+9.999834594e+08,-4.326128769e+01,
+1.000000000e+09,+1.586915398e+01,
+1.000016541e+09,-4.355068588e+01,
+1.000033081e+09,-4.485636520e+01,
+1.000049622e+09,-5.075798416e+01,
+1.000066163e+09,-4.929464340e+01,
+1.000082703e+09,-5.079779434e+01,
+1.000099244e+09,-5.169991302e+01,
+1.000115784e+09,-5.422553253e+01,
+1.000132325e+09,-5.673612213e+01,
+1.000148866e+09,-5.870862579e+01,
+1.000165406e+09,-5.802762222e+01,
+1.000181947e+09,-5.942686081e+01,
+1.000198488e+09,-5.937063980e+01,
+1.000215028e+09,-5.982126999e+01,
+1.000231569e+09,-6.002465057e+01,
+1.000248110e+09,-6.034712219e+01,
+1.000264650e+09,-6.199187469e+01,
+1.000281191e+09,-6.390185165e+01,
+1.000297732e+09,-6.264918137e+01,
+1.000314272e+09,-6.163148880e+01,
+1.000330813e+09,-6.431424713e+01,
+1.000347353e+09,-6.474365234e+01,
+1.000363894e+09,-6.320018387e+01,
+1.000380435e+09,-6.340458298e+01,
+1.000396975e+09,-6.265651321e+01,
+1.000413516e+09,-6.654787445e+01,
+1.000430057e+09,-6.554827881e+01,
+1.000446597e+09,-6.628680420e+01,
+1.000463138e+09,-6.407151794e+01,
+1.000479679e+09,-6.617444611e+01,
+1.000496219e+09,-6.467737579e+01,
+1.000512760e+09,-6.493378448e+01,
+1.000529301e+09,-6.622587585e+01,
+1.000545841e+09,-6.370306015e+01,
+1.000562382e+09,-6.647093201e+01,
+1.000578922e+09,-6.513228607e+01,
+1.000595463e+09,-6.845713806e+01,
+1.000612004e+09,-6.525535583e+01,
+1.000628544e+09,-6.735822296e+01,
+1.000645085e+09,-6.523374939e+01,
+1.000661626e+09,-6.516912079e+01,
+1.000678166e+09,-6.725164032e+01,
+1.000694707e+09,-6.605269623e+01,
+1.000711248e+09,-6.700688934e+01,
+1.000727788e+09,-6.488726044e+01,
+1.000744329e+09,-6.803061676e+01,
+1.000760870e+09,-6.482183075e+01,
+1.000777410e+09,-6.740623474e+01,
+1.000793951e+09,-6.707528687e+01,
+1.000810491e+09,-6.664758301e+01,
+1.000827032e+09,-6.864369965e+01,
+1.000843573e+09,-6.686676788e+01,
+1.000860113e+09,-6.720774841e+01,
+1.000876654e+09,-6.958613586e+01,
+1.000893195e+09,-6.777405548e+01,
+1.000909735e+09,-6.897014618e+01,
+1.000926276e+09,-6.480227661e+01,
+1.000942817e+09,-6.758953857e+01,
+1.000959357e+09,-6.718361664e+01,
+1.000975898e+09,-6.722124481e+01,
+1.000992439e+09,-6.823819733e+01,
+1.001008979e+09,-6.848215485e+01,
+1.001025520e+09,-6.740121460e+01,
+1.001042060e+09,-6.858817291e+01,
+1.001058601e+09,-6.601758575e+01,
+1.001075142e+09,-6.568850708e+01,
+1.001091682e+09,-6.594678497e+01,
+1.001108223e+09,-6.742618561e+01,
+1.001124764e+09,-6.924431610e+01,
+1.001141304e+09,-6.630117035e+01,
+1.001157845e+09,-6.850550842e+01,
+1.001174386e+09,-6.874451447e+01,
+1.001190926e+09,-6.675424957e+01,
+1.001207467e+09,-6.840971375e+01,
+1.001224008e+09,-6.680310822e+01,
+1.001240548e+09,-6.773044586e+01,
+1.001257089e+09,-6.642798615e+01,
+1.001273629e+09,-6.737325287e+01,
+1.001290170e+09,-6.728862762e+01,
+1.001306711e+09,-6.736124420e+01,
+1.001323251e+09,-6.680496979e+01,
+1.001339792e+09,-6.766144562e+01,
+1.001356333e+09,-6.843595123e+01,
+1.001372873e+09,-6.775363922e+01,
+1.001389414e+09,-6.834771729e+01,
+1.001405955e+09,-6.819959259e+01,
+1.001422495e+09,-6.707042694e+01,
+1.001439036e+09,-6.777484894e+01,
+1.001455577e+09,-6.742047882e+01,
+1.001472117e+09,-6.902336884e+01,
+1.001488658e+09,-6.676771545e+01,
+1.001505198e+09,-4.958128738e+01,
+1.001521739e+09,-6.654274750e+01,
+1.001538280e+09,-6.723866272e+01,
+1.001554820e+09,-6.887223053e+01,
+1.001571361e+09,-6.820644379e+01,
+1.001587902e+09,-6.643856049e+01,
+1.001604442e+09,-7.025463104e+01,
+1.001620983e+09,-6.633290863e+01,
+1.001637524e+09,-6.863264465e+01,
+1.001654064e+09,-6.720314789e+01,
+1.001670605e+09,-6.856694794e+01,
+1.001687146e+09,-6.801891327e+01,
+1.001703686e+09,-6.849958038e+01,
+1.001720227e+09,-6.833092499e+01,
+1.001736767e+09,-6.700862885e+01,
+1.001753308e+09,-6.790097809e+01,
+1.001769849e+09,-6.900145721e+01,
+1.001786389e+09,-6.779663849e+01,
+1.001802930e+09,-6.566083527e+01,
+1.001819471e+09,-6.862316132e+01,
+1.001836011e+09,-6.572138977e+01,
+1.001852552e+09,-6.857145691e+01,
+1.001869093e+09,-6.746427155e+01,
+1.001885633e+09,-6.766237640e+01,
+1.001902174e+09,-6.795531464e+01,
+1.001918715e+09,-6.812541962e+01,
+1.001935255e+09,-6.887355804e+01,
+1.001951796e+09,-7.103395844e+01,
+1.001968336e+09,-6.852487946e+01,
+1.001984877e+09,-6.989649200e+01,
+1.002001418e+09,-6.560960388e+01,
+1.002017958e+09,-6.743650055e+01,
+1.002034499e+09,-6.770832062e+01,
+1.002051040e+09,-6.903772736e+01,
+1.002067580e+09,-6.803897858e+01,
+1.002084121e+09,-6.918984222e+01,
+1.002100662e+09,-6.740697479e+01,
+1.002117202e+09,-6.663604736e+01,
+1.002133743e+09,-6.886418915e+01,
+1.002150284e+09,-6.836044312e+01,
+1.002166824e+09,-6.926895142e+01,
+1.002183365e+09,-6.795457458e+01,
+1.002199905e+09,-6.775904846e+01,
+1.002216446e+09,-6.857010651e+01,
+1.002232987e+09,-7.038550568e+01,
+1.002249527e+09,-6.783356476e+01,
+1.002266068e+09,-6.738002777e+01,
+1.002282609e+09,-6.675024414e+01,
+1.002299149e+09,-6.908258820e+01,
+1.002315690e+09,-6.491299438e+01,
+1.002332231e+09,-6.873262787e+01,
+1.002348771e+09,-6.862538147e+01,
+1.002365312e+09,-6.696472931e+01,
+1.002381853e+09,-6.819197845e+01,
+1.002398393e+09,-6.887126923e+01,
+1.002414934e+09,-6.897660065e+01,
+1.002431474e+09,-6.714585876e+01,
+1.002448015e+09,-6.910791779e+01,
+1.002464556e+09,-6.757433319e+01,
+1.002481096e+09,-6.996065521e+01,
+1.002497637e+09,-6.932416534e+01,
+1.002514178e+09,-6.523386383e+01,
+1.002530718e+09,-6.902524567e+01,
+1.002547259e+09,-6.654762268e+01,
+1.002563800e+09,-6.827193451e+01,
+1.002580340e+09,-6.627700043e+01,
+1.002596881e+09,-6.831010437e+01,
+1.002613421e+09,-6.588589478e+01,
+1.002629962e+09,-6.732797241e+01,
+1.002646503e+09,-6.905153656e+01,
+1.002663043e+09,-7.040521240e+01,
+1.002679584e+09,-6.885013580e+01,
+1.002696125e+09,-6.732910919e+01,
+1.002712665e+09,-6.863017273e+01,
+1.002729206e+09,-6.742435455e+01,
+1.002745747e+09,-6.786024475e+01,
+1.002762287e+09,-6.938702393e+01,
+1.002778828e+09,-6.966714478e+01,
+1.002795369e+09,-6.948071289e+01,
+1.002811909e+09,-6.678560638e+01,
+1.002828450e+09,-6.626857758e+01,
+1.002844990e+09,-6.572592926e+01,
+1.002861531e+09,-7.003450012e+01,
+1.002878072e+09,-6.855747223e+01,
+1.002894612e+09,-6.606226349e+01,
+1.002911153e+09,-6.855872345e+01,
+1.002927694e+09,-6.949460602e+01,
+1.002944234e+09,-6.798497772e+01,
+1.002960775e+09,-6.806954956e+01,
+1.002977316e+09,-6.524205780e+01,
+1.002993856e+09,-4.416118240e+01,
+1.003010397e+09,-6.499282074e+01,
+1.003026938e+09,-6.698485565e+01,
+1.003043478e+09,-6.625808716e+01,
+1.003060019e+09,-6.726403046e+01,
+1.003076559e+09,-6.772139740e+01,
+1.003093100e+09,-6.687450409e+01,
+1.003109641e+09,-6.742833710e+01,
+1.003126181e+09,-6.928583527e+01,
+1.003142722e+09,-6.762844086e+01,
+1.003159263e+09,-7.127786255e+01,
+1.003175803e+09,-6.729763031e+01,
+1.003192344e+09,-6.691146088e+01,
+1.003208885e+09,-6.763401031e+01,
+1.003225425e+09,-6.764830780e+01,
+1.003241966e+09,-6.751262665e+01,
+1.003258507e+09,-6.704239655e+01,
+1.003275047e+09,-6.763043976e+01,
+1.003291588e+09,-6.939542389e+01,
+1.003308128e+09,-6.795623016e+01,
+1.003324669e+09,-6.903836823e+01,
+1.003341210e+09,-6.563594818e+01,
+1.003357750e+09,-6.872200775e+01,
+1.003374291e+09,-6.822028351e+01,
+1.003390832e+09,-6.735150909e+01,
+1.003407372e+09,-6.888851166e+01,
+1.003423913e+09,-6.838678741e+01,
+1.003440454e+09,-6.744861603e+01,
+1.003456994e+09,-6.762361908e+01,
+1.003473535e+09,-6.893042755e+01,
+1.003490076e+09,-6.864536285e+01,
+1.003506616e+09,-6.758007050e+01,
+1.003523157e+09,-6.863468170e+01,
+1.003539697e+09,-6.708209991e+01,
+1.003556238e+09,-6.605358124e+01,
+1.003572779e+09,-6.856038666e+01,
+1.003589319e+09,-6.737274933e+01,
+1.003605860e+09,-6.736927032e+01,
+1.003622401e+09,-6.417123413e+01,
+1.003638941e+09,-7.003921509e+01,
+1.003655482e+09,-6.811027527e+01,
+1.003672023e+09,-6.885041046e+01,
+1.003688563e+09,-6.902144623e+01,
+1.003705104e+09,-6.811907196e+01,
+1.003721645e+09,-6.723246002e+01,
+1.003738185e+09,-6.673685455e+01,
+1.003754726e+09,-6.964559937e+01,
+1.003771266e+09,-6.823270416e+01,
+1.003787807e+09,-6.889760590e+01,
+1.003804348e+09,-6.684421539e+01,
